,Area,Mean,Image,Date,Treatment,Explant,FOV,Channel,ROI,ROI_ID
29,1047.74,1345.297,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,SMPD3MO,Explant6,FOV5,Dex488,0002-0660-0595,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0002-0660-0595
6,926.718,1159.3,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,ControlMO,Explant3,FOV5,Dex488,0003-0710-0256,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0710-0256
7,1777.561,843.465,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,ControlMO,Explant3,FOV5,Dex488,0003-0851-0194,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0851-0194
8,525.157,1801.117,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,ControlMO,Explant3,FOV5,Dex488,0003-0109-0482,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0109-0482
9,1311.027,1190.686,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,ControlMO,Explant3,FOV5,Dex488,0003-0170-0317,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0170-0317
10,1183.653,829.878,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,SMPD3MO,Explant6,FOV2,Dex488,0003-0784-0907,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0784-0907
11,839.857,959.685,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,SMPD3MO,Explant6,FOV2,Dex488,0003-0709-0745,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0709-0745
12,1269.227,859.497,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,SMPD3MO,Explant6,FOV2,Dex488,0003-0877-0243,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0877-0243
13,720.723,906.837,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,SMPD3MO,Explant6,FOV2,Dex488,0003-0928-0475,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0928-0475
14,921.439,911.456,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,SMPD3MO,Explant6,FOV2,Dex488,0003-0598-0538,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0598-0538
15,826.253,1232.191,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,SMPD3MO,Explant6,FOV2,Dex488,0003-0614-0267,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0614-0267
16,1307.508,955.686,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,SMPD3MO,Explant6,FOV2,Dex488,0003-0292-0297,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0292-0297
17,1474.621,1201.787,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,SMPD3MO,Explant6,FOV2,Dex488,0003-0425-0465,20221013_SMPD3MO_Explant6_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0425-0465
10,466.535,1017.232,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,ControlMO,Explant5,FOV2,Dex488,0003-0093-0288,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0093-0288
11,777.243,1044.33,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,ControlMO,Explant5,FOV2,Dex488,0003-0291-0310,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0291-0310
12,464.432,939.006,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,ControlMO,Explant5,FOV2,Dex488,0003-0394-0091,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0394-0091
13,545.928,920.485,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,ControlMO,Explant5,FOV2,Dex488,0003-0588-0623,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0588-0623
14,867.237,962.774,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,ControlMO,Explant5,FOV2,Dex488,0003-0701-0754,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0701-0754
15,1040.487,808.759,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,ControlMO,Explant5,FOV2,Dex488,0003-0286-0943,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0286-0943
16,407.097,932.569,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,ControlMO,Explant5,FOV2,Dex488,0003-0260-0730,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0260-0730
17,600.86,1053.789,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,ControlMO,Explant5,FOV2,Dex488,0003-0823-0162,20221013_ControlMO_Explant5_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0823-0162
14,688.322,771.542,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant3,FOV1,Dex488,0003-0486-0659,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0486-0659
15,386.884,1359.164,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant3,FOV1,Dex488,0003-0377-0553,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0377-0553
16,421.388,1149.963,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant3,FOV1,Dex488,0003-0406-0453,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0406-0453
17,327.918,1570.195,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant3,FOV1,Dex488,0003-0485-0495,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0485-0495
18,352.508,1321.632,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant3,FOV1,Dex488,0003-0510-0427,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0510-0427
19,404.436,983.765,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant3,FOV1,Dex488,0003-0413-0348,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0413-0348
20,566.657,1028.004,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant3,FOV1,Dex488,0003-0307-0432,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0307-0432
21,584.166,1167.704,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant3,FOV1,Dex488,0003-0115-0187,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0115-0187
22,685.104,1233.361,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant3,FOV1,Dex488,0003-0447-0097,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0447-0097
23,584.166,1102.32,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant3,FOV1,Dex488,0003-0860-0581,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0860-0581
24,844.363,1108.857,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant3,FOV1,Dex488,0003-0628-0866,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0628-0866
25,526.316,1161.52,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant3,FOV1,Dex488,0003-0410-0900,20221013_ControlMO_Explant3_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0410-0900
10,682.185,922.829,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,ControlMO,Explant4,FOV2,Dex488,0003-0078-0881,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0078-0881
11,695.489,926.246,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,ControlMO,Explant4,FOV2,Dex488,0003-0280-0742,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0280-0742
12,502.841,1167.308,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,ControlMO,Explant4,FOV2,Dex488,0003-0441-0539,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0441-0539
13,627.168,1448.422,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,ControlMO,Explant4,FOV2,Dex488,0003-0345-0516,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0345-0516
14,873.117,1134.083,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,ControlMO,Explant4,FOV2,Dex488,0003-0633-0546,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0633-0546
15,896.763,963.204,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,ControlMO,Explant4,FOV2,Dex488,0003-0673-0716,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0673-0716
16,1844.767,1080.541,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,ControlMO,Explant4,FOV2,Dex488,0003-0656-0258,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0656-0258
17,745.228,1307.138,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity,20221013,ControlMO,Explant4,FOV2,Dex488,0003-0748-0859,20221013_ControlMO_Explant4_H2BRFP;TPMT;3kDaDex488_FOV2_Intensity_0003-0748-0859
11,436.751,1617.214,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant2,FOV1,Dex488,0003-0153-0630,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0153-0630
12,393.965,1292.931,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant2,FOV1,Dex488,0003-0396-0966,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0396-0966
13,623.992,1106.305,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant2,FOV1,Dex488,0003-0592-0956,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0592-0956
14,443.961,1186.049,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant2,FOV1,Dex488,0003-0944-0837,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0944-0837
15,684.803,1202.156,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant2,FOV1,Dex488,0003-0400-0525,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0400-0525
16,569.747,918.746,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant2,FOV1,Dex488,0003-0707-0467,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0707-0467
17,594.208,1230.498,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant2,FOV1,Dex488,0003-0690-0302,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0690-0302
18,516.789,1237.992,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant2,FOV1,Dex488,0003-0573-0449,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0573-0449
19,577.214,1049.277,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,ControlMO,Explant2,FOV1,Dex488,0003-0520-0170,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0520-0170
10,629.871,989.345,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,SMPD3MO,Explant1,FOV5,Dex488,0003-0668-0358,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0668-0358
11,408.041,960.345,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,SMPD3MO,Explant1,FOV5,Dex488,0003-0614-0442,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0614-0442
12,680.082,918.911,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,SMPD3MO,Explant1,FOV5,Dex488,0003-0350-0759,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0350-0759
13,578.458,1495.408,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,SMPD3MO,Explant1,FOV5,Dex488,0003-0232-0769,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0232-0769
14,476.877,1073.091,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,SMPD3MO,Explant1,FOV5,Dex488,0003-0194-0686,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0194-0686
15,427.61,1399.726,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,SMPD3MO,Explant1,FOV5,Dex488,0003-0556-0855,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0556-0855
16,826.296,1409.048,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,SMPD3MO,Explant1,FOV5,Dex488,0003-0487-0925,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0487-0925
17,453.832,1159.538,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,SMPD3MO,Explant1,FOV5,Dex488,0003-0593-0334,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0593-0334
8,470.869,1167.796,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,ControlMO,Explant2,FOV5,Dex488,0003-0548-0499,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0548-0499
9,847.839,1419.827,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,ControlMO,Explant2,FOV5,Dex488,0003-0461-0396,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0461-0396
10,588.415,1113.351,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,ControlMO,Explant2,FOV5,Dex488,0003-0557-0155,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0557-0155
11,743.726,1032.623,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,ControlMO,Explant2,FOV5,Dex488,0003-0766-0684,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0766-0684
12,872.516,1064.644,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,ControlMO,Explant2,FOV5,Dex488,0003-0754-0326,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0754-0326
13,358.688,1426.445,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity,20221013,ControlMO,Explant2,FOV5,Dex488,0003-0793-0465,20221013_ControlMO_Explant2_H2BRFP;TPMT;3kDaDex488_FOV5_Intensity_0003-0793-0465
11,805.954,1339.82,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,SMPD3MO,Explant1,FOV1,Dex488,0003-0626-0240,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0626-0240
12,832.046,1476.684,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,SMPD3MO,Explant1,FOV1,Dex488,0003-0639-0619,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0639-0619
13,1573.927,1322.512,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,SMPD3MO,Explant1,FOV1,Dex488,0003-0620-0436,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0620-0436
14,889.553,855.318,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,SMPD3MO,Explant1,FOV1,Dex488,0003-0806-0347,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0806-0347
15,1026.926,1083.469,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,SMPD3MO,Explant1,FOV1,Dex488,0003-0824-0497,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0824-0497
16,1186.443,1346.197,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,SMPD3MO,Explant1,FOV1,Dex488,0003-0429-0463,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0429-0463
17,879.768,1202.978,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,SMPD3MO,Explant1,FOV1,Dex488,0003-0449-0255,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0449-0255
18,812.52,1226.888,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,SMPD3MO,Explant1,FOV1,Dex488,0003-0364-0332,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0364-0332
19,801.662,1272.512,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity,20221013,SMPD3MO,Explant1,FOV1,Dex488,0003-0281-0273,20221013_SMPD3MO_Explant1_H2BRFP;TPMT;3kDaDex488_FOV1_Intensity_0003-0281-0273
