,Date,Embryo,Treatment,FOV,ROI,Area,H2BRFP Mean,H2BRFP LRP6 IntDen,H2BRFP CTCF,Surface LRP6 Mean,Surface LRP6 IntDen,Surface LRP6 CTCF,Internal LRP6 Mean,Internal LRP6 IntDen,Internal LRP6 CTCF,Total LRP6 CTCF,Internalized Fraction CTCF,Total LRP6 Mean,Internalized Fraction Mean,Total LRP6 IntDen,Internalized Fraction IntDen,Internal / RFP,Norm
86,20210807,Emb7,ControlMO,FOV5,0004-0904-0697,190.79,3631.245,692805.125,638831.20637,570.808,108904.413,96582.05006000001,1038.177,198073.798,144501.30153,241083.35159,0.5993831617860825,1608.985,0.6452372147658306,306978.211,0.6452373194656477,0.28590111655919664,0.0001776903554471898
87,20210807,Emb8,ControlMO,FOV9,0004-0990-0918,348.973,2409.429,840825.955,746750.5116059999,305.21299999999997,106511.229,81015.26162,459.401,160318.62,53335.363282000006,134350.624902,0.39698634316665565,764.614,0.6008273455625975,266829.849,0.600827158583746,0.1906679964423106,0.0002493650344386979
88,20210807,Emb8,ControlMO,FOV9,0004-0848-0976,125.95,2954.8320000000003,372162.001,338208.6519,335.32,42233.611,33031.704,615.271,77493.613,38881.6253,71913.3293,0.540673414490351,950.5909999999999,0.6472510259407043,119727.22399999999,0.6472513970590349,0.2082253745729029,0.00021904833369230608
89,20210807,Emb8,ControlMO,FOV9,0004-0813-0880,109.696,2932.978,321736.298,292164.669712,266.762,29262.747000000003,21248.357240000005,463.235,50815.105,17186.041064000005,38434.39830400001,0.44715259825496967,729.9970000000001,0.6345711009771272,80077.85200000001,0.6345712794593941,0.15794015502332442,0.00021635726588372883
90,20210807,Emb7,SMPD3MO,FOV2,0004-0701-0488,726.303,874.275,634988.252,419262.461243,534.706,388358.416,338481.01008100004,382.409,277744.538,44950.626743,383431.63682400004,0.11723244100390419,917.115,0.4169695185445664,666102.954,0.41696938338453904,0.43740127534242657,0.00047693176465593367
91,20210807,Emb7,SMPD3MO,FOV2,0004-0469-0624,877.8939999999999,756.8860000000001,664465.62,403714.422014,809.865,710975.578,650687.963338,382.385,335692.891,54311.18401400006,704999.147352,0.07703723361651521,1192.25,0.3207255189767247,1046668.469,0.32072513975769723,0.5052081819454977,0.0004237434950266284
92,20210807,Emb1,SMPD3MO,FOV1,0004-0762-0740,217.916,5830.394,1270538.11,1210642.371988,489.631,106698.585,90296.04768,631.043,137514.68,70636.477516,160932.525196,0.4389198356887255,1120.674,0.56309238904445,244213.265,0.5630925904045384,0.1082333372324409,9.657878850802364e-05
93,20210807,Emb1,SMPD3MO,FOV1,0004-0607-0732,281.565,4084.178,1149963.445,1072573.333795,371.728,104665.67,83472.27245,645.182,181661.09,95249.073065,178721.345515,0.5329473812461075,1016.9100000000001,0.6344533931223019,286326.76,0.634453761848875,0.15797107765626278,0.00015534420711396562
94,20210807,Emb1,SMPD3MO,FOV1,0004-1039-0988,283.258,1313.9620000000002,372189.865,294334.420894,232.567,65876.295,44555.46534,441.735,125124.74699999999,38193.150058,82748.615398,0.4615563641071282,674.302,0.65509964377979,191001.042,0.6550998135392371,0.3361855213468882,0.0004985681806473778
95,20210807,Emb1,SMPD3MO,FOV1,0004-0886-0807,225.52200000000002,1025.1019999999999,231183.062,169196.761646,166.73,37601.255,20626.21406,355.721,80222.86099999999,11010.384721999988,31636.598781999986,0.34802681533087165,522.451,0.6808695935121188,117824.11599999998,0.6808696192551956,0.34701034628749144,0.0006641969223668659
96,20210807,Emb1,SMPD3MO,FOV1,0004-0784-0994,203.97400000000002,2009.011,409786.80100000004,353723.119282,158.566,32343.467,16990.34402,384.05,78336.283,15736.86637399999,32727.21039399999,0.48084961060063625,542.616,0.707774927388798,110679.75,0.7077743037908921,0.19116371189605236,0.00035230017525478854
97,20210807,Emb4,SMPD3MO,FOV2,0004-0614-0606,192.65,3662.7009999999996,705617.599,650127.8489000001,543.6709999999999,104738.056,87877.52064999999,761.8530000000001,146770.546,88572.13690000001,176449.65755,0.5019683128311064,1305.524,0.583561083518955,251508.602,0.5835607403996464,0.20800305566848076,0.00015932534037557393
98,20210807,Emb4,SMPD3MO,FOV2,0004-0608-0459,179.72099999999998,3324.4440000000004,597472.322,545706.563486,289.256,51985.337999999996,36256.335801,436.29900000000004,78412.162,24119.526226,60375.862027,0.39948955453776847,725.5550000000001,0.6013313945875916,130397.5,0.6013317893364519,0.13123969000530614,0.0001808817939443683
99,20210807,Emb4,SMPD3MO,FOV2,0004-0773-0410,164.25400000000002,2726.577,447850.867,400540.13036400004,352.337,57872.72,43497.374174,801.702,131682.65300000002,82062.50512400002,125559.87929800001,0.6535726665460976,1154.039,0.6946922937613027,189555.37300000002,0.6946922733759702,0.29403240766719585,0.00025478550349441906
100,20210807,Emb3,ControlMO,FOV6,0004-0454-0809,1091.805,1344.908,1468377.866,1172912.505095,951.602,1038963.895,959356.02523,818.207,893322.906,563390.3530499999,1522746.3782799998,0.36998305238878376,1769.809,0.4623137298996671,1932286.801,0.4623138270869967,0.6083739556906496,0.00034375119331557784
101,20210807,Emb8,ControlMO,FOV11,0004-0269-0842,693.666,4103.154,2846219.715,2634115.381182,783.794,543691.289,500841.45918199996,525.1569999999999,364283.42100000003,162679.10942400002,663520.5686059999,0.24517568425312714,1308.951,0.4012044759505894,907974.71,0.40120436944769095,0.12798861558693625,9.777953153856505e-05
102,20210807,Emb8,ControlMO,FOV11,0004-0370-0517,307.993,3677.65,1132691.439,1038515.495411,397.406,122398.49,103372.838411,555.078,170960.363,81446.50945200003,184819.34786300003,0.44068172728524835,952.4839999999999,0.5827688444110347,293358.853,0.5827687191018571,0.15093279675879975,0.00015846229097685606
103,20210807,Emb8,ControlMO,FOV11,0004-0146-0754,461.916,3126.551,1444204.3530000001,1302962.9119320002,272.20799999999997,125737.26,97203.322932,458.851,211950.676,77701.25742400001,174904.580356,0.4442494145427594,731.059,0.6276524876925118,337687.936,0.6276524962976469,0.14675948033472028,0.00020074916023839426
104,20210807,Emb8,ControlMO,FOV1,0004-0703-0790,176.326,1806.235,318487.044,267855.38575200003,294.64099999999996,51953.056,39194.811943999994,721.184,127163.83099999999,72932.477462,112127.289406,0.6504435971685706,1015.8249999999999,0.7099490561858588,179116.887,0.7099488670769496,0.39927473446146267,0.00039305464470894367
105,20210807,Emb8,ControlMO,FOV1,0004-0549-0593,201.938,4979.61,1005570.8409999999,947584.7481759998,295.35400000000004,59643.117999999995,45031.69207199999,793.404,160218.045,98109.38790600002,143141.07997800002,0.6854034349962909,1088.758,0.7287239221204345,219861.163,0.7287237218880718,0.15933054998283,0.00014634156532749242
106,20210807,Emb1,ControlMO,FOV3,0004-0263-0711,159.679,3501.446,559106.46,514727.514246,246.8,39408.766,27785.092874,504.728,80594.336,29706.075811000002,57491.168685000004,0.5167067654123129,751.528,0.6716023887333539,120003.102,0.6716021057522329,0.14414844609912592,0.00019180715302573675
107,20210807,Emb1,ControlMO,FOV3,0004-0929-0315,470.191,2067.361,972053.973,841375.669134,684.107,321661.00899999996,287433.92534599995,589.312,277088.969,127243.329019,414677.25436499994,0.3068490679910794,1273.4189999999999,0.46277933657342957,598749.9779999999,0.462779088402739,0.2850551983906052,0.0002238502789660004
108,20210807,Emb4,ControlMO,FOV3,0004-0759-0374,178.747,1110.191,198443.168,147162.44117,179.63299999999998,32108.795,16789.104617999998,474.399,84797.42199999999,28214.34416199998,45003.44877999998,0.6269373776202402,654.0319999999999,0.7253452430462118,116906.21699999999,0.7253457016747022,0.4273129578604042,0.0006533517593334947
109,20210807,Emb4,ControlMO,FOV3,0004-0873-0556,228.46400000000003,2852.777,651756.417,586212.38004,199.25,45521.404,25940.668416,479.421,109530.26800000001,37209.07494399999,63149.74335999999,0.5892197333547484,678.671,0.706411501301809,155051.67200000002,0.7064113955507684,0.1680541451364758,0.00024762240487139685
110,20210807,Emb4,ControlMO,FOV3,0004-1013-0618,148.167,1141.123,169076.75600000002,126569.12537000002,185.301,27455.541,14756.740098,391.14,57954.099,11051.242481999994,25807.982579999996,0.4282102426155619,576.441,0.6785429905228808,85409.64,0.6785428319332573,0.34276760699766806,0.0005946273894425761
111,20210807,Emb4,ControlMO,FOV3,0004-0180-0731,193.063,2397.01,462773.48299999995,407385.63892999996,241.067,46541.011,29994.353521999998,405.468,78280.859,17165.994097999996,47160.34761999999,0.36399210277916094,646.5350000000001,0.6271400620229376,124821.87,0.6271405724012947,0.1691557398592413,0.00026163431192316157
112,20210807,Emb4,ControlMO,FOV3,0004-0358-0666,412.93699999999995,1111.985,459180.03799999994,340712.54206999997,315.9,130446.636,95055.457478,437.083,180487.926,49771.066902000006,144826.52438000002,0.3436598863023823,752.983,0.5804686161573369,310934.56200000003,0.5804691663707684,0.3930655539418248,0.0005220111927385145
113,20210807,Emb8,SMPD3MO,FOV2,0004-1050-0540,251.96900000000002,1758.795,443162.714,374120.68831,210.19799999999998,52963.374,33700.595919,416.82300000000004,105026.65699999999,21614.587270999982,55315.18318999998,0.3907532439467275,627.021,0.6647672087537739,157990.031,0.6647676206861431,0.2369935097609443,0.0003779674201676568
114,20210807,Emb8,SMPD3MO,FOV2,0004-0299-0260,166.24099999999999,1434.5479999999998,238481.282,192929.58559,238.074,39577.704,26868.745791,512.139,85138.72,30106.133119000006,56974.87891000001,0.5284106556252092,750.213,0.6826581250924738,124716.424,0.6826584444082522,0.3570037391568634,0.0004758698385083482
115,20210807,Emb4,SMPD3MO,FOV1,0004-0501-0901,248.821,2385.258,593502.088,523263.900836,250.058,62219.614,41975.039798,528.58,131521.676,52746.93796800001,94721.97776600001,0.5568606062925058,778.638,0.6788520467791195,193741.29,0.6788520712337571,0.2216028622480252,0.0002846031946142176
116,20210807,Emb4,SMPD3MO,FOV1,0004-0657-0312,305.632,967.363,295657.03,209382.00651200002,161.015,49211.242999999995,24344.412215999997,348.014,106364.06599999999,9603.419855999993,33947.83207199999,0.28288757395854,509.029,0.683682069194486,155575.30899999998,0.6836821773563053,0.3597553348639549,0.0007067482105419435
117,20210807,Emb4,SMPD3MO,FOV1,0004-0534-0404,215.604,738.78,159283.941,98422.38146399999,169.46599999999998,36537.481,18995.508352,360.209,77662.452,9403.950431999998,28399.458784,0.3311313255482918,529.675,0.6800566385047435,114199.933,0.6800568963556222,0.4875727550827039,0.0009205130600513597
118,20210807,Emb7,ControlMO,FOV3,0004-0122-0258,569.113,2061.6420000000003,1173307.522,1011846.7492220001,1112.388,633074.843,587760.927714,1099.265,625606.131,446752.69582900003,1034513.6235430001,0.4318480546432654,2211.6530000000002,0.4970332145232548,1258680.974,0.4970331195297786,0.5331987803896118,0.00024108609279557494
119,20210807,Emb7,ControlMO,FOV3,0004-0118-0512,427.80400000000003,1856.925,794399.895,673029.333376,610.286,261082.822,227020.21191199997,664.357,284214.788,149770.108332,376790.32024399994,0.3974892673331222,1274.643,0.5212102525962171,545297.61,0.5212104047182602,0.35777266179301803,0.00028068460093768846
120,20210807,Emb7,ControlMO,FOV3,0004-0569-0331,151.325,2779.405,420594.381,377662.57055,761.2489999999999,115196.319,103147.51985000001,821.551,124321.47300000001,76765.01922500003,179912.53907500004,0.4266796501215462,1582.8,0.5190491533990397,239517.79200000002,0.519049010772444,0.2955852061862161,0.00018674829807064448
121,20210807,Emb7,ControlMO,FOV3,0004-0790-0246,249.893,1568.9089999999999,392060.042,321163.89854200004,876.784,219102.539,199205.558554,756.567,189061.116,110527.99256900001,309733.551123,0.3568486273710388,1633.351,0.46319927559967206,408163.655,0.463199291960476,0.4822249091566178,0.0002952365469250747
122,20210807,Emb7,ControlMO,FOV3,0004-1054-0507,216.175,1155.078,249698.828,188368.68345,491.57099999999997,106265.321,89053.03515,487.34,105350.65800000001,37413.989275000014,126467.02442500001,0.29583987956629754,978.911,0.4978389250912494,211615.979,0.4978388612137839,0.4219109012551533,0.0004310002658619153
123,20210807,Emb7,SMPD3MO,FOV4,0004-0498-0287,193.761,1112.765,215610.82,162870.238366,541.326,104888.12199999999,86858.27342799999,397.89599999999996,77096.792,16475.562974000008,103333.83640199999,0.15944015578696863,939.222,0.423644250241157,181984.914,0.42364386313911717,0.35757415087642036,0.00038071313371750275
124,20210807,Emb7,SMPD3MO,FOV4,0004-0814-0289,198.602,1107.964,220044.121,165985.848212,417.676,82951.4,64471.08669599999,372.934,74065.583,11929.769668,76400.85636399999,0.15614706739885834,790.61,0.471704127192927,157016.983,0.47170428054906643,0.3365939687571077,0.00042573957925792446
125,20210807,Emb7,SMPD3MO,FOV4,0004-1049-0347,302.20799999999997,960.454,290256.762,207997.557648,317.041,95812.174,67691.115184,369.815,111761.09599999999,17210.487871999998,84901.60305599999,0.20271098839733548,686.856,0.5384170772330736,207573.27,0.5384175717807982,0.3850418656177183,0.0005605860116497757
126,20210807,Emb7,SMPD3MO,FOV4,0004-0701-1007,233.452,2517.931,587816.654,524272.420312,537.31,125436.174,103712.998496,496.728,115962.195,42923.00156800001,146636.00006400002,0.29271803342471187,1034.038,0.48037693005479487,241398.369,0.4803768786026885,0.19727625578302185,0.00019078240430527875
127,20210807,Emb7,SMPD3MO,FOV4,0004-0760-1133,196.65400000000002,1704.886,335272.771,281744.732124,639.443,125749.116,107450.067992,494.275,97201.209,35674.858636,143124.926628,0.24925678200502085,1133.7179999999998,0.43597702426882173,222950.325,0.4359769782798029,0.289916745166539,0.0002557220977055485
128,20210807,Emb3,ControlMO,FOV8,0004-0713-0176,372.912,858.385,320101.86600000004,212629.37342400005,1348.513,502876.28,475188.30982400005,707.335,263773.56,150140.561184,625328.8710080001,0.2400985595659139,2055.848,0.34405996941408123,766649.8400000001,0.3440600209347203,0.8240300098440677,0.0004008224391317197
129,20210807,Emb3,ControlMO,FOV8,0004-0650-0349,593.9169999999999,962.873,571866.994,400701.30243399995,602.269,357698.31,313601.160584,501.93800000000005,298109.848,117132.64759400001,430733.80817800004,0.2719374364632997,1104.207,0.4545687538658965,655808.158,0.4545686789092977,0.5212920083957074,0.0004720962721624726
130,20210807,Emb3,ControlMO,FOV8,0004-0822-0922,720.6060000000001,936.002,674488.335,466811.12701199995,376.81800000000004,271537.278,218033.72371199998,395.115,284721.895,65140.275891999976,283173.99960399995,0.23003621795466508,771.933,0.5118514171566704,556259.173,0.511851145688882,0.42213050826814474,0.0005468486361745705
131,20210807,Emb3,ControlMO,FOV8,0004-0401-0529,1236.627,890.8510000000001,1101650.236,745256.807854,614.318,759682.3809999999,667865.299504,441.57099999999997,546059.187,169236.68081400002,837101.9803180001,0.20216972936763336,1055.889,0.41819831440615446,1305741.568,0.41819851675274233,0.49567323828563914,0.00046943688047288985
132,20210807,Emb1,SMPD3MO,FOV2,0004-0384-0938,569.044,6010.254,3420100.4869999997,3261115.2838399997,505.708,287770.363,247014.29363200002,494.80300000000005,281564.804,99017.195932,346031.48956400005,0.2861508241829718,1000.5110000000001,0.49455028480446495,569335.167,0.49455017065545154,0.0823264707281922,8.228442338784101e-05
133,20210807,Emb1,SMPD3MO,FOV2,0004-0479-0562,314.182,1769.0929999999998,555817.181,468037.87202,606.1569999999999,190443.735,167941.39179599998,667.373,209676.58399999997,108887.94094599996,276829.33274199994,0.3933396069970721,1273.53,0.5240339842799149,400120.31899999996,0.524033831933439,0.37724020161743904,0.00029621618777526953
134,20210807,Emb8,ControlMO,FOV2,0004-0333-0374,207.438,971.237,201471.27800000002,142145.25462800002,126.012,26139.631,11514.007372000002,397.399,82435.635,19283.21028,30797.217652,0.6261348183428425,523.4110000000001,0.7592484682209583,108575.266,0.7592487500790465,0.40916789619835325,0.0007817334679598886
135,20210807,Emb8,ControlMO,FOV2,0004-0927-0316,202.05599999999998,1353.0220000000002,273385.887,215599.08333599998,221.94400000000002,44845.065,30598.904664,546.99,110522.462,49008.53336000001,79607.438024,0.6156275666756785,768.934,0.7113614432448039,155367.527,0.711361403081353,0.40427280561587314,0.00052575748453817
136,20210807,Emb8,ControlMO,FOV2,0004-0289-0921,145.648,1490.412,217075.793,175421.338888,212.025,30881.053,20611.995112,561.8240000000001,81828.7,37487.622879999995,58099.617992,0.6452301095191683,773.849,0.7260124391192597,112709.753,0.7260125927167989,0.3769588543302121,0.00048712197641944625
137,20210807,Emb3,SMPD3MO,FOV3,0004-0768-1006,477.659,768.3889999999999,367027.487,234714.51102300003,334.764,159902.968,125739.363343,355.87,169984.55,18661.701140999998,144401.064484,0.1292352047935752,690.634,0.5152801628648459,329887.518,0.5152803326132516,0.4631378117073514,0.000670598047167315
138,20210807,Emb3,ControlMO,FOV5,0004-0640-0464,563.948,1055.4569999999999,595222.6510000001,438927.28254000004,353.68300000000005,199458.435,159572.648752,491.787,277342.326,98211.575124,257784.223876,0.3809836523248295,845.47,0.5816729156563805,476800.761,0.5816734130590031,0.4659469784178797,0.000551110007945734
139,20210807,Emb3,ControlMO,FOV5,0004-0469-0801,930.316,1674.023,1557371.083,1299538.6551800002,581.075,540583.128,474785.598584,785.687,730937.1109999999,435434.3277079999,910219.9262919999,0.4783836467762759,1366.7620000000002,0.5748528273393612,1271520.239,0.5748529111694304,0.4693406243522341,0.00034339601507229063
140,20210807,Emb8,ControlMO,FOV7,0004-0628-0508,166.615,2839.948,473178.684,428652.324785,264.368,44047.773,32884.568,654.814,109101.95199999999,57997.13273999999,90881.70073999999,0.6381607327741564,919.182,0.7123877534590538,153149.72499999998,0.7123875148975946,0.2305725316097337,0.0002508453512032804
141,20210807,Emb8,ControlMO,FOV7,0004-0624-0698,225.502,2338.232,527276.6429999999,467013.26301799994,202.641,45695.91099999999,30587.276999999995,606.619,136793.966,67627.09055199998,98214.36755199998,0.6885661664134277,809.26,0.7495971628401256,182489.87699999998,0.7495975571291552,0.2594349063737046,0.00032058288606097495
142,20210807,Emb4,SMPD3MO,FOV9,0004-0111-0738,170.325,2988.453,509007.11,460398.73955,270.019,45990.897000000004,28664.416050000007,364.26599999999996,62043.395,10856.304049999999,39520.720100000006,0.27469904451462657,634.285,0.5742938899705968,108034.292,0.5742935307985356,0.12189115907126528,0.00019217096269226816
143,20210807,Emb4,SMPD3MO,FOV9,0004-0842-0532,359.776,1663.308,598419.01,495743.976464,246.10299999999998,88542.094,51943.520624,348.798,125489.48199999999,17367.439823999986,69310.96044799998,0.25057277682697493,594.901,0.5863126805972759,214031.576,0.5863129373022978,0.2097013902416149,0.0003524979622518956
144,20210807,Emb4,SMPD3MO,FOV9,0004-0652-0290,170.187,3410.653,580448.37,531879.382818,305.786,52040.791,34728.34823799999,496.588,84512.74699999999,33367.12863799998,68095.47687599997,0.49000506595703297,802.374,0.6188984189417902,136553.538,0.6188982595236748,0.14559909788536096,0.0001814603886533723
145,20210807,Emb4,ControlMO,FOV5,0004-0559-0472,236.178,1420.621,335518.985,268889.156174,246.495,58216.685,41078.19225199999,422.402,99761.864,24273.706928,65351.89917999999,0.3714307806287689,668.8969999999999,0.6314903490372957,157978.549,0.6314899372825611,0.2973361649588454,0.0004445171154286018
146,20210807,Emb4,ControlMO,FOV5,0004-0698-0915,190.33700000000002,1951.625,371467.222,317769.918571,155.90200000000002,29673.963,15861.968257999997,363.283,69146.38799999999,8310.11471199998,24172.082969999978,0.34378976451113796,519.1850000000001,0.6997178269788226,98820.351,0.699718097540455,0.18614385448024084,0.0003585308791283277
147,20210807,Emb1,ControlMO,FOV5,0004-0358-0971,173.945,1903.356,331080.105,282171.29357,229.14700000000002,39859.151,27138.031315,647.04,112549.671,59740.14294500001,86878.17426,0.6876311968321974,876.187,0.7384724950267465,152408.822,0.7384721535345244,0.339946914817827,0.00038798443119770896
148,20210807,Emb1,ControlMO,FOV5,0004-0567-0956,234.34799999999998,1403.835,328985.479,263092.91444799997,356.231,83481.905,66343.332716,606.995,142247.739,71099.92054800001,137443.253264,0.5173038243749353,963.226,0.6301688284992307,225729.644,0.6301686233111677,0.43238343537523993,0.0004488909512152288
149,20210807,Emb1,ControlMO,FOV5,0004-0804-0866,147.055,2600.3179999999998,382390.13700000005,341042.09443000006,281.27299999999997,41362.712999999996,30608.139684999995,515.123,75751.473,31105.722055,61713.86173999999,0.5040313663411334,796.396,0.6468176635744027,117114.18599999999,0.6468172267363068,0.1981000016151871,0.00024874560095126936
150,20210807,Emb1,ControlMO,FOV5,0004-0394-0731,187.641,1467.221,275311.48699999996,222551.71646599995,324.809,60947.625,47224.875747,484.514,90914.881,33947.261041,81172.136788,0.41821322419614504,809.3230000000001,0.5986657984512981,151862.506,0.5986657496617368,0.33022564426218,0.0004080270105534872
151,20210807,Emb3,SMPD3MO,FOV10,0004-0785-0704,391.173,1468.255,574341.674,463634.238578,217.02700000000002,84894.98599999999,50326.636816999984,435.965,170537.862,46737.08392199999,97063.72073899998,0.48150929684298754,652.992,0.66764217632069,255432.848,0.6676426439875892,0.29692730486189384,0.00045471813569215836
152,20210807,Emb3,SMPD3MO,FOV10,0004-0613-0167,367.63800000000003,851.315,312975.594,208928.89306799998,234.96,86380.257,53891.71930199999,390.001,143379.226,27026.945931999988,80918.66523399999,0.33400138094027715,624.961,0.624040540129704,229759.483,0.6240405145758444,0.4581159735233139,0.0007330312987903466
153,20210807,Emb3,SMPD3MO,FOV10,0004-0160-0976,246.97099999999998,2000.609,494092.72,424196.469406,367.50300000000004,90762.69,68937.61575900001,441.901,109136.724,30973.860094000018,99911.47585300003,0.3100130373368914,809.404,0.5459585077414987,199899.414,0.5459581987569009,0.22088324105309934,0.0002728961569909456
154,20210807,Emb3,SMPD3MO,FOV6,0004-0498-0447,768.5419999999999,630.0,484181.275,271729.36723000003,264.778,203492.918,143692.66498,344.086,264444.547,18108.39099200006,161801.05597200006,0.11191763170651832,608.864,0.5651278446418248,467937.465,0.5651279642676186,0.546168253968254,0.0008970283248282933
155,20210807,Emb3,SMPD3MO,FOV6,0004-0884-0356,837.425,632.325,529525.34,298031.760125,199.28799999999998,166888.747,101728.70775,355.584,297775.201,29360.39030000003,131089.09805000003,0.22397278444010182,554.872,0.6408396891535345,464663.948,0.6408399065210026,0.5623437314672043,0.0010134656848195698
156,20210807,Emb3,SMPD3MO,FOV6,0004-0152-0941,691.216,2028.6029999999998,1402203.85,1211127.55504,173.80900000000003,120139.285,66355.76804,351.711,243108.669,21557.35181599998,87913.11985599998,0.24521199851979447,525.52,0.6692628253919928,363247.954,0.6692636980413659,0.17337596365577693,0.00032991315964335695
157,20210807,Emb4,ControlMO,FOV8,0004-0468-0401,360.07199999999995,2152.967,775222.39,669870.7238800001,555.526,200029.053,173765.04124800002,596.578,214810.931,101582.32980800002,275347.37105600006,0.3689242770628823,1152.1039999999998,0.5178160999354225,414839.98400000005,0.5178163612117003,0.27709574740346693,0.00024051278999419058
158,20210807,Emb4,ControlMO,FOV8,0004-0507-1060,299.089,2901.8979999999997,867925.5179999999,780416.5629349999,395.791,118376.74900000001,96560.898251,461.96,138167.091,44115.26497099998,140676.163222,0.3135944566627255,857.751,0.5385712170548329,256543.84,0.5385710722970389,0.15919236306720638,0.00018559274552545712
159,20210807,Emb4,ControlMO,FOV8,0004-0726-1169,240.025,4924.8640000000005,1182089.4679999999,1111861.7533749999,334.73699999999997,80345.269,62837.605475000004,577.191,138540.131,63061.629474999994,125899.23495,0.5008896956367088,911.928,0.6329348369608128,218885.4,0.6329345447435051,0.11719937850060427,0.00012851823663776558
160,20210807,Emb1,ControlMO,FOV8,0004-0665-0531,202.233,2647.232,535357.17,478139.994009,320.402,64795.71599999999,50055.559328999996,641.196,129670.931,69801.87367999999,119857.43300899999,0.5823741751148519,961.598,0.6668025515860059,194466.647,0.6668029351069132,0.24221375383797114,0.0002518867071665823
161,20210807,Emb1,ControlMO,FOV8,0004-0504-0547,167.324,1776.1789999999999,297196.898,249856.42065199997,159.862,26748.73,14552.985611999999,421.528,70531.56599999999,20996.96903999998,35549.95465199998,0.5906327939244989,581.39,0.725034830320439,97280.29599999999,0.7250344509642528,0.23732292747521508,0.00040819919068992434
162,20210807,Emb1,ControlMO,FOV8,0004-0094-0762,216.204,2405.401,520058.13,458888.180892,192.71200000000002,41665.206,25906.745052,440.168,95166.257,31161.224839999988,57067.96989199999,0.5460370309119458,632.88,0.6954999367968652,136831.463,0.6954998135187666,0.18299152615301983,0.0002891409527130259
163,20210807,Emb4,SMPD3MO,FOV4,0003-1077-0726,296.58,1946.235,577214.3960000001,490781.7900200001,181.96099999999998,53965.929000000004,12786.389160000013,377.71,112021.095,18522.767100000012,31309.156260000025,0.5916086318705542,559.6709999999999,0.67487863405465,165987.024,0.6748786278618985,0.19407214442243614,0.0003467611229140623
164,20210807,Emb4,SMPD3MO,FOV4,0003-0612-1113,383.4,1770.0320000000002,678630.625,566895.9796,163.359,62632.029,9397.70580000001,431.176,165312.809,44444.042000000016,53841.74780000003,0.8254568957362115,594.535,0.7252323244216068,227944.83800000002,0.7252316413500006,0.24359785585797317,0.00040972836899084693
165,20210807,Emb4,SMPD3MO,FOV4,0003-1015-0312,290.185,1375.963,399283.19899999996,314714.294265,179.16400000000002,51990.72,11699.113120000002,359.833,104418.099,12935.826824999996,24634.939945,0.5251008061671976,538.9970000000001,0.6675974077777798,156408.81900000002,0.6675972599729174,0.2615135726760095,0.00048518558113683273
166,20210807,Emb4,SMPD3MO,FOV4,0003-0423-0302,246.715,998.567,246361.8,174461.40083499998,133.506,32938.005,-1317.87932,393.042,96969.587,19191.449674999996,17873.570354999996,1.0737334116141677,526.548,0.7464504660543767,129907.592,0.7464504999830956,0.3936060374516682,0.0007475216645997482
167,20210807,Emb4,SMPD3MO,FOV4,0003-0394-0434,235.676,1156.714,272609.523,203926.230644,191.38,45103.764,12380.622752000007,385.87800000000004,90942.037,16643.999620000002,29024.62237200001,0.5734441401744621,577.258,0.6684671325473186,136045.801,0.6684663277479618,0.33359845216708717,0.0005779018258163372
168,20210807,Emb4,SMPD3MO,FOV4,0003-0383-0545,149.141,4521.193,674295.41,630831.099229,173.58599999999998,25888.763,5180.833432000003,399.309,59553.425,12535.979045000007,17716.81247700001,0.70757530798919,572.895,0.6970020684418612,85442.188,0.6970025744190915,0.08831938826765413,0.00015416330787954886
169,20210807,Emb1,SMPD3MO,FOV7,0004-0901-0504,708.691,1044.895,740507.051,538426.647114,332.165,235402.31399999998,175924.00444299998,365.98199999999997,259368.133,42802.08507399997,218726.08951699996,0.19568806432061817,698.1469999999999,0.5242191114478756,494770.447,0.5242191294420623,0.3502572028768441,0.0005016954923201619
170,20210807,Emb1,SMPD3MO,FOV7,0004-0634-0424,823.808,1165.347,960022.015,725116.459032,234.857,193476.883,124337.148984,345.98199999999997,285023.08,33278.888512000005,157616.037496,0.21113897443871826,580.8389999999999,0.5956590380466876,478499.963,0.5956595653906038,0.29689182706953376,0.0005111430655819148
171,20210807,Emb1,SMPD3MO,FOV7,0004-0525-0710,181.315,4065.085,737060.444,685359.19701,280.47900000000004,50855.022000000004,35637.797995,560.4069999999999,101610.06,46202.73441,81840.532405,0.5645458680713233,840.886,0.6664482462545457,152465.082,0.6664480723527241,0.137858617962478,0.00016394447994434204
172,20210807,Emb1,SMPD3MO,FOV7,0004-0428-0769,159.767,4009.442,640577.677,595020.7560180001,414.45,66215.478,52806.712991,564.883,90249.748,41427.189538000006,94233.90252900001,0.43962086283385104,979.3330000000001,0.5768038042218531,156465.22600000002,0.5768038707846815,0.14088818344298285,0.00014386136630031138
173,20210807,Emb7,ControlMO,FOV1,0004-0616-0893,299.453,3130.579,937461.012,855211.154849,837.1,250672.181,229889.543894,714.814,214053.31100000002,121649.30207200003,351538.84596600005,0.34604796445103436,1551.914,0.4606015539520875,464725.492,0.4606016125321569,0.2283328419439343,0.00014712982932297427
