Date,Treatment,Ceramide,Explant,FOV,ROI,ControlMO_DMSO,SMPD3MO_DMSO,SMPD3MO_C12Cer;10uM,SMPD3MO_C12Cer;50uM
20221022,SMPD3MO,DMSO,Explant3,FOV2,0003-0337-0755,,38406.278005000015,,
20221022,SMPD3MO,DMSO,Explant3,FOV2,0003-0492-0268,,481875.175835,,
20221022,SMPD3MO,DMSO,Explant3,FOV2,0003-0502-0464,,462699.60854000004,,
20221022,SMPD3MO,DMSO,Explant3,FOV2,0003-0520-0144,,651723.5000799999,,
20221022,SMPD3MO,DMSO,Explant3,FOV2,0003-0551-0716,,180126.66224499998,,
20221022,SMPD3MO,DMSO,Explant3,FOV2,0003-0568-0383,,326946.77881,,
20221022,SMPD3MO,DMSO,Explant3,FOV2,0003-0701-0315,,381330.369225,,
20221022,SMPD3MO,DMSO,Explant3,FOV2,0003-0788-0743,,120271.69659499999,,
20221022,SMPD3MO,DMSO,Explant3,FOV2,0003-0832-0308,,701056.0317950001,,
20221022,SMPD3MO,DMSO,Explant3,FOV3,0002-0385-0752,,227012.856768,,
20221022,SMPD3MO,DMSO,Explant3,FOV3,0002-0719-0443,,104739.071064,,
20221022,SMPD3MO,DMSO,Explant3,FOV3,0002-0740-0732,,86176.263068,,
20221022,SMPD3MO,DMSO,Explant3,FOV3,0002-0828-0418,,377405.68253600004,,
20221022,SMPD3MO,DMSO,Explant3,FOV3,0003-0453-0943,,36166.298908,,
20221022,SMPD3MO,DMSO,Explant3,FOV4,0003-0040-0603,,31989.523999999998,,
20221022,SMPD3MO,DMSO,Explant3,FOV4,0003-0163-0893,,65077.657999999996,,
20221022,SMPD3MO,DMSO,Explant3,FOV4,0003-0295-0741,,128736.936,,
20221022,SMPD3MO,DMSO,Explant3,FOV4,0003-0552-0607,,390804.784,,
20221022,SMPD3MO,DMSO,Explant3,FOV4,0003-0648-0179,,109879.94699999999,,
20221022,SMPD3MO,DMSO,Explant3,FOV4,0003-0660-0353,,97357.05,,
20221022,SMPD3MO,DMSO,Explant4,FOV1,0003-0354-0118,,51997.946601999996,,
20221022,SMPD3MO,DMSO,Explant4,FOV1,0003-0358-0167,,68995.670297,,
20221022,SMPD3MO,DMSO,Explant4,FOV1,0003-0432-0608,,111012.456307,,
20221022,SMPD3MO,DMSO,Explant4,FOV1,0003-0448-0133,,39944.781477,,
20221022,SMPD3MO,DMSO,Explant4,FOV1,0003-0478-0258,,92274.00963999999,,
20221022,SMPD3MO,DMSO,Explant4,FOV1,0003-0608-0160,,16131.823739000003,,
20221022,SMPD3MO,DMSO,Explant4,FOV1,0003-0676-0140,,2452.6496020000013,,
20221022,SMPD3MO,DMSO,Explant4,FOV1,0003-0736-0111,,2735.5009699999973,,
20221022,SMPD3MO,DMSO,Explant4,FOV2,0003-0093-0836,,106747.45862399999,,
20221022,SMPD3MO,DMSO,Explant4,FOV2,0003-0142-0808,,444048.278928,,
20221022,SMPD3MO,DMSO,Explant4,FOV2,0003-0172-0871,,116033.459407,,
20221022,SMPD3MO,DMSO,Explant4,FOV2,0003-0200-0934,,143871.40901899998,,
20221022,SMPD3MO,DMSO,Explant4,FOV2,0003-0203-0763,,63456.26856,,
20221022,SMPD3MO,DMSO,Explant4,FOV2,0003-0216-0839,,55410.22188299999,,
20221022,SMPD3MO,DMSO,Explant4,FOV2,0003-0262-0980,,130940.95536400001,,
20221022,SMPD3MO,DMSO,Explant4,FOV2,0003-0328-0128,,209117.104718,,
20221022,SMPD3MO,DMSO,Explant4,FOV2,0003-0433-0470,,326382.2315,,
20221022,SMPD3MO,DMSO,Explant4,FOV2,0003-0434-0867,,36351.742001000006,,
20221022,SMPD3MO,DMSO,Explant4,FOV2,0003-0570-0500,,27480.595423000006,,
20221022,SMPD3MO,DMSO,Explant4,FOV2,0003-0655-0788,,226418.49937799998,,
20221022,SMPD3MO,DMSO,Explant4,FOV3,0003-0842-0754,,187009.933769,,
20221022,SMPD3MO,DMSO,Explant4,FOV4,0003-0062-0678,,4217.778268,,
20221022,SMPD3MO,DMSO,Explant4,FOV4,0003-0142-0474,,31566.365315000003,,
20221022,SMPD3MO,DMSO,Explant4,FOV4,0003-0215-0128,,94858.57848299999,,
20221022,SMPD3MO,DMSO,Explant4,FOV4,0003-0372-0904,,47687.54565700001,,
20221022,SMPD3MO,DMSO,Explant4,FOV4,0003-0372-0955,,70595.687793,,
20221022,SMPD3MO,DMSO,Explant4,FOV4,0003-0463-0917,,44451.27772300001,,
20221022,SMPD3MO,DMSO,Explant4,FOV4,0003-0610-0774,,18590.385504,,
20221022,SMPD3MO,DMSO,Explant4,FOV4,0003-0623-0945,,12954.747547,,
20221022,SMPD3MO,DMSO,Explant4,FOV4,0003-0668-0795,,12152.083694000003,,
20221022,SMPD3MO,DMSO,Explant4,FOV4,0003-0684-0929,,2350.355079000001,,
20221022,SMPD3MO,DMSO,Explant4,FOV4,0003-0714-0802,,5002.247130000002,,
20221022,SMPD3MO,DMSO,Explant4,FOV4,0003-0748-0897,,1348.322099000001,,
20221022,SMPD3MO,DMSO,Explant5,FOV1,0003-0242-0359,,80294.796979,,
20221022,SMPD3MO,DMSO,Explant5,FOV1,0003-0335-0810,,427653.761151,,
20221022,SMPD3MO,DMSO,Explant5,FOV1,0003-0467-0752,,142984.98392700002,,
20221022,SMPD3MO,DMSO,Explant5,FOV1,0003-0556-0834,,66060.373216,,
20221022,SMPD3MO,DMSO,Explant5,FOV1,0003-0606-0652,,6691.195823000002,,
20221022,SMPD3MO,DMSO,Explant5,FOV1,0003-0759-0873,,103792.06977899998,,
20221022,SMPD3MO,DMSO,Explant5,FOV2,0003-0485-0926,,92366.168691,,
20221022,SMPD3MO,DMSO,Explant5,FOV2,0003-0555-0429,,120535.08636500002,,
20221022,SMPD3MO,DMSO,Explant5,FOV2,0003-0614-0493,,100954.31463699999,,
20221022,SMPD3MO,DMSO,Explant5,FOV2,0003-0638-0724,,161741.822046,,
20221022,SMPD3MO,DMSO,Explant5,FOV2,0003-0685-0185,,720093.099774,,
20221022,SMPD3MO,DMSO,Explant5,FOV2,0003-0831-0439,,220447.34141499997,,
20221022,SMPD3MO,DMSO,Explant5,FOV2,0003-0912-0768,,89226.055185,,
20221022,SMPD3MO,DMSO,Explant5,FOV2,0003-0948-0610,,171477.78202100002,,
20221022,SMPD3MO,DMSO,Explant5,FOV3,0003-0308-0132,,421782.496122,,
20221022,SMPD3MO,DMSO,Explant5,FOV3,0003-0326-0340,,296238.56590700004,,
20221022,SMPD3MO,DMSO,Explant5,FOV3,0003-0412-0673,,105263.548725,,
20221022,SMPD3MO,DMSO,Explant5,FOV3,0003-0423-0354,,197056.87393400003,,
20221022,SMPD3MO,DMSO,Explant5,FOV3,0003-0614-0268,,484583.148197,,
20221022,SMPD3MO,DMSO,Explant5,FOV3,0003-0708-0701,,135395.70844100002,,
20221022,SMPD3MO,DMSO,Explant5,FOV4,0001-0128-0303,,122903.054806,,
20221022,SMPD3MO,DMSO,Explant5,FOV4,0001-0146-0343,,69455.32136,,
20221022,SMPD3MO,DMSO,Explant5,FOV4,0001-0181-0363,,53478.322526,,
20221022,SMPD3MO,DMSO,Explant5,FOV4,0001-0223-0151,,50663.902942,,
20221022,SMPD3MO,DMSO,Explant5,FOV4,0003-0645-0360,,110815.579596,,
20221022,SMPD3MO,DMSO,Explant5,FOV4,0003-0671-0602,,602754.365066,,
20221022,SMPD3MO,DMSO,Explant5,FOV5,0003-0266-0801,,86734.41891,,
20221022,SMPD3MO,DMSO,Explant5,FOV5,0003-0338-0308,,116399.62696,,
20221022,SMPD3MO,DMSO,Explant5,FOV5,0003-0397-0373,,105762.732247,,
20221022,SMPD3MO,DMSO,Explant5,FOV5,0003-0421-0604,,252719.38088199997,,
20221022,SMPD3MO,DMSO,Explant5,FOV5,0003-0629-0325,,188018.135259,,
20221022,SMPD3MO,DMSO,Explant5,FOV5,0003-0700-0641,,68906.678296,,
20221022,SMPD3MO,DMSO,Explant5,FOV5,0003-0726-0492,,189862.98079300002,,
20221022,SMPD3MO,DMSO,Explant5,FOV5,0003-0779-0738,,99071.76393700001,,
