,Date,Embryo,Treatment,FOV,ROI,Area,Mean,IntDen,CTCF
31,20210804,Emb1,DMSO;1percent,FOV3,0004-0392-2202,220.00400000000002,622.327,136914.298,96131.27650400001
32,20210804,Emb1,DMSO;1percent,FOV3,0004-0712-1276,737.727,355.462,262234.232,125478.82710200001
33,20210804,Emb1,DMSO;1percent,FOV3,0004-0708-1576,442.13699999999994,468.043,206939.302,124978.59776199999
34,20210804,Emb1,DMSO;1percent,FOV3,0004-0450-1676,564.285,519.091,292914.892,188311.12441
35,20210804,Emb1,DMSO;1percent,FOV3,0004-0606-0256,538.705,427.616,230358.688,130496.78732999998
36,20210804,Emb1,DMSO;1percent,FOV3,0004-0436-0352,553.706,679.745,376378.75399999996,273736.057956
37,20210804,Emb2,GW4869;25uM,FOV3,0004-1350-2358,347.88800000000003,224.058,77947.18400000001,14542.856560000007
38,20210804,Emb2,GW4869;25uM,FOV3,0004-1574-3071,340.605,218.888,74554.431,12477.466724999998
39,20210804,Emb2,GW4869;25uM,FOV3,0004-1296-2828,266.145,220.882,58786.612,10280.355025000004
40,20210804,Emb2,GW4869;25uM,FOV3,0004-1155-2670,497.05300000000005,235.745,117177.75,26587.355484999993
41,20210804,Emb2,GW4869;25uM,FOV3,0004-1257-3345,538.312,215.395,115949.37800000001,17839.32444000001
42,20210804,Emb2,GW4869;25uM,FOV3,0004-1676-3281,326.812,215.609,70463.601,10900.479939999997
43,20210804,Emb2,GW4869;25uM,FOV3,0004-1243-1941,523.643,212.338,111189.36099999999,15752.806034999987
44,20210804,Emb2,GW4869;25uM,FOV3,0004-1858-2354,459.19199999999995,209.97099999999998,96417.256,12727.218040000007
45,20210804,Emb2,GW4869;25uM,FOV3,0004-1812-2507,391.69,222.361,87096.618,15709.157050000009
46,20210804,Emb2,GW4869;25uM,FOV3,0004-2683-2709,684.9739999999999,241.704,165560.766,40720.82963000002
47,20210804,Emb2,GW4869;25uM,FOV3,0004-2765-1066,456.731,218.74099999999999,99905.859,16664.350594999996
48,20210804,Emb2,GW4869;25uM,FOV3,0004-2744-1256,350.371,251.44,88097.242,24240.375395000003
49,20210804,Emb2,GW4869;25uM,FOV3,0004-2345-1274,314.442,227.149,71425.387,14116.760290000006
50,20210804,Emb2,GW4869;25uM,FOV3,0004-2260-1000,475.08099999999996,234.18099999999998,111255.08,24669.192345000018
51,20210804,Emb2,GW4869;25uM,FOV3,0004-1996-0983,519.4730000000001,215.497,111945.079,17268.527384999994
52,20210804,Emb2,GW4869;25uM,FOV3,0004-2516-0560,415.49300000000005,240.28400000000002,99836.125,24110.44828499999
53,20210804,Emb2,GW4869;25uM,FOV3,0004-2519-0334,662.4730000000001,232.204,153829.166,33090.14938499998
54,20210804,Emb2,GW4869;25uM,FOV3,0004-2682-1629,483.301,220.745,106686.165,18602.14124499999
55,20210804,Emb2,GW4869;25uM,FOV3,0004-2473-1575,304.168,227.648,69243.265,13807.12616
56,20210804,Emb2,GW4869;25uM,FOV3,0004-1109-1633,556.906,209.821,116850.707,15351.803970000008
57,20210804,Emb2,GW4869;25uM,FOV3,0004-1874-0635,636.5880000000001,211.078,134369.93099999998,18348.58505999997
58,20210804,Emb2,GW4869;25uM,FOV3,0004-3186-1772,282.013,240.429,67804.336,16406.056685000003
59,20210804,Emb3,GW4869;25uM,FOV3,0002-0966-3157,624.8430000000001,246.544,154051.184,42732.279335
60,20210804,Emb3,GW4869;25uM,FOV3,0002-1204-2802,609.619,278.57599999999996,169825.099,61218.426054999974
61,20210804,Emb3,GW4869;25uM,FOV3,0002-1535-2846,554.289,413.223,229045.06600000002,130295.70920500002
62,20210804,Emb3,GW4869;25uM,FOV3,0002-1814-2452,307.376,249.171,76589.321,21828.74972
63,20210804,Emb3,GW4869;25uM,FOV3,0002-2005-2459,471.23,223.517,105327.69099999999,21375.710349999994
64,20210804,Emb3,GW4869;25uM,FOV3,0002-1868-2036,390.93,227.437,88912.08099999999,19265.946849999993
65,20210804,Emb3,GW4869;25uM,FOV3,0002-1577-2503,737.6189999999999,236.105,174155.301,42744.78805500001
66,20210804,Emb3,GW4869;25uM,FOV3,0002-1710-1682,653.4540000000001,221.148,144510.128,28094.03062999998
67,20210804,Emb3,GW4869;25uM,FOV3,0002-1995-1411,440.591,270.952,119378.962,40885.472395000004
68,20210804,Emb3,GW4869;25uM,FOV3,0002-1605-1303,643.811,225.082,144910.363,30212.214294999998
69,20210804,Emb3,GW4869;25uM,FOV3,0002-2563-1432,344.091,224.28099999999998,77173.055,15871.522894999995
70,20210804,Emb3,GW4869;25uM,FOV3,0002-2442-1571,378.846,240.361,91059.79400000001,23566.484870000015
71,20210804,Emb3,GW4869;25uM,FOV3,0002-2737-1518,353.51,301.684,106648.54800000001,43668.973950000014
72,20210804,Emb3,GW4869;25uM,FOV3,0002-2864-1567,385.62699999999995,231.78099999999998,89381.05900000001,20679.680815000014
73,20210804,Emb3,GW4869;25uM,FOV3,0002-2862-1354,424.356,240.32299999999998,101982.746,26381.60282
74,20210804,Emb3,GW4869;25uM,FOV3,0002-2834-0958,473.162,264.961,125369.635,41073.458889999994
75,20210804,Emb3,GW4869;25uM,FOV3,0002-2892-0816,374.506,235.69400000000002,88268.86,21548.743570000006
76,20210804,Emb3,GW4869;25uM,FOV3,0002-2405-0674,424.01,219.15599999999998,92924.239,17384.73745
77,20210804,Emb3,GW4869;25uM,FOV3,0002-1692-0513,476.36300000000006,225.278,107313.944,22447.493734999996
78,20210804,Emb3,GW4869;25uM,FOV3,0002-1837-0783,415.371,223.433,92807.394,18806.973495
79,20210804,Emb3,GW4869;25uM,FOV3,0002-1869-0346,590.332,221.082,130511.90199999999,25341.304539999983
80,20210804,Emb3,GW4869;25uM,FOV3,0002-0408-2145,654.2130000000001,214.429,140282.34,23731.02298499999
81,20210804,Emb3,GW4869;25uM,FOV3,0002-0774-2233,348.336,211.438,73651.51400000001,11593.71392000001
82,20210804,Emb3,GW4869;25uM,FOV3,0002-0781-1969,386.99,236.338,91460.476,22516.272549999994
83,20210804,Emb3,GW4869;25uM,FOV3,0002-1168-1755,525.2909999999999,233.76,122792.18199999999,29208.963894999993
84,20210804,Emb3,GW4869;25uM,FOV3,0002-1065-1612,318.877,246.049,78459.61099999999,21650.07906499999
85,20210804,Emb3,GW4869;25uM,FOV3,0002-0648-0985,410.54900000000004,242.317,99483.21800000001,26341.860904999994
86,20210804,Emb3,GW4869;25uM,FOV3,0002-0768-1164,349.13,255.264,89120.054,26920.798850000006
87,20210804,Emb3,GW4869;25uM,FOV3,0002-0510-0951,331.61300000000006,265.115,87915.45800000001,28836.943985000005
88,20210804,Emb3,GW4869;25uM,FOV3,0002-0636-0561,589.2130000000001,228.582,134683.485,29712.242984999975
