,Date,Embryo,Treatment,FOV,ROI,Area,H2BRFP Mean,H2BRFP LRP6 IntDen,H2BRFP CTCF,Surface LRP6 Mean,Surface LRP6 IntDen,Surface LRP6 CTCF,Internal LRP6 Mean,Internal LRP6 IntDen,Internal LRP6 CTCF,Total LRP6 CTCF,Internal / Surface LRP6 CTCF,Internalized Fraction CTCF,Total LRP6 Mean,Internalized Fraction Mean,Total LRP6 IntDen,Internalized Fraction IntDen,Internal / RFP,Norm
91,20210807,Emb7,SMPD3MO,FOV2,0004-0469-0624,877.894,756.886,664465.62,403714.422014,809.865,710975.578,650687.963338,382.385,335692.891,54311.184014,704999.147352,0.08346732546793408,0.07703723361651513,1192.25,0.3207255189767247,1046668.469,0.32072513975769723,0.5052081819454978,0.00042374349502662844
92,20210807,Emb1,SMPD3MO,FOV1,0004-0762-0740,217.916,5830.394,1270538.11,1210642.371988,489.631,106698.585,90296.04768,631.043,137514.68,70636.477516,160932.525196,0.7822765152061636,0.4389198356887255,1120.674,0.56309238904445,244213.265,0.5630925904045384,0.1082333372324409,9.657878850802364e-05
93,20210807,Emb1,SMPD3MO,FOV1,0004-0607-0732,281.565,4084.178,1149963.445,1072573.333795,371.728,104665.67,83472.27245,645.182,181661.09,95249.073065,178721.345515,1.1410863783785725,0.5329473812461075,1016.9100000000001,0.6344533931223019,286326.76,0.634453761848875,0.15797107765626278,0.00015534420711396562
94,20210807,Emb1,SMPD3MO,FOV1,0004-1039-0988,283.258,1313.962,372189.865,294334.420894,232.567,65876.295,44555.46534,441.735,125124.747,38193.150058000014,82748.61539800002,0.8572046047897928,0.4615563641071282,674.302,0.65509964377979,191001.04200000002,0.6550998135392371,0.3361855213468883,0.0004985681806473779
95,20210807,Emb1,SMPD3MO,FOV1,0004-0886-0807,225.522,1025.102,231183.062,169196.761646,166.73,37601.255,20626.21406,355.721,80222.861,11010.384722000003,31636.598782,0.5338054133430244,0.34802681533087193,522.451,0.6808695935121188,117824.11600000001,0.6808696192551956,0.3470103462874914,0.0006641969223668658
96,20210807,Emb1,SMPD3MO,FOV1,0004-0784-0994,203.974,2009.011,409786.801,353723.119282,158.566,32343.467,16990.344020000004,384.05,78336.283,15736.866373999997,32727.210394,0.9262241162083306,0.4808496106006363,542.616,0.707774927388798,110679.75,0.7077743037908921,0.19116371189605236,0.00035230017525478854
97,20210807,Emb4,SMPD3MO,FOV2,0004-0614-0606,192.65,3662.701,705617.599,650127.8489000001,543.671,104738.056,87877.52064999999,761.853,146770.546,88572.13690000001,176449.65755,1.0079043678617943,0.5019683128311064,1305.524,0.5835610835189549,251508.602,0.5835607403996464,0.2080030556684807,0.0001593253403755739
98,20210807,Emb4,SMPD3MO,FOV2,0004-0608-0459,179.721,3324.444,597472.322,545706.563486,289.256,51985.338,36256.335801,436.299,78412.162,24119.526225999994,60375.862026999996,0.6652499678507154,0.3994895545377684,725.555,0.6013313945875916,130397.5,0.6013317893364519,0.13123969000530614,0.00018088179394436832
99,20210807,Emb4,SMPD3MO,FOV2,0004-0773-0410,164.254,2726.577,447850.867,400540.13036400004,352.337,57872.72,43497.374174,801.702,131682.653,82062.50512399999,125559.87929799999,1.8866082535403208,0.6535726665460975,1154.039,0.6946922937613027,189555.373,0.6946922733759702,0.29403240766719585,0.00025478550349441906
100,20210807,Emb3,ControlMO,FOV6,0004-0454-0809,1091.805,1344.908,1468377.866,1172912.505095,951.602,1038963.895,959356.02523,818.207,893322.906,563390.3530499999,1522746.3782799998,0.5872588884975527,0.36998305238878376,1769.809,0.4623137298996671,1932286.801,0.4623138270869967,0.6083739556906496,0.00034375119331557784
101,20210807,Emb8,ControlMO,FOV11,0004-0269-0842,693.666,4103.154,2846219.715,2634115.381182,783.794,543691.289,500841.45918199996,525.157,364283.421,162679.10942399994,663520.5686059999,0.32481158746261907,0.245175684253127,1308.951,0.40120447595058945,907974.71,0.4012043694476909,0.12798861558693628,9.777953153856506e-05
102,20210807,Emb8,ControlMO,FOV11,0004-0370-0517,307.993,3677.65,1132691.439,1038515.495411,397.406,122398.49,103372.838411,555.078,170960.363,81446.50945200001,184819.347863,0.7878908106225824,0.44068172728524835,952.4839999999999,0.5827688444110347,293358.853,0.5827687191018571,0.15093279675879975,0.00015846229097685606
103,20210807,Emb8,ControlMO,FOV11,0004-0146-0754,461.916,3126.551,1444204.353,1302962.911932,272.208,125737.26,97203.322932,458.851,211950.676,77701.25742400001,174904.580356,0.7993683248705095,0.4442494145427594,731.059,0.6276524876925118,337687.936,0.6276524962976469,0.14675948033472028,0.00020074916023839426
104,20210807,Emb8,ControlMO,FOV1,0004-0703-0790,176.326,1806.235,318487.044,267855.385752,294.641,51953.056,39194.811944,721.184,127163.831,72932.47746200001,112127.28940600001,1.860768653928052,0.6504435971685707,1015.825,0.7099490561858587,179116.887,0.7099488670769497,0.39927473446146267,0.0003930546447089436
105,20210807,Emb8,ControlMO,FOV1,0004-0549-0593,201.938,4979.61,1005570.841,947584.748176,295.354,59643.118,45031.692072000005,793.404,160218.045,98109.38790600002,143141.07997800002,2.1786742489963613,0.6854034349962909,1088.758,0.7287239221204345,219861.163,0.7287237218880718,0.15933054998283,0.00014634156532749242
106,20210807,Emb1,ControlMO,FOV3,0004-0263-0711,159.679,3501.446,559106.46,514727.514246,246.8,39408.766,27785.092874,504.728,80594.336,29706.075811000002,57491.168685000004,1.0691371789078152,0.5167067654123129,751.528,0.6716023887333539,120003.102,0.6716021057522329,0.14414844609912592,0.00019180715302573675
107,20210807,Emb1,ControlMO,FOV3,0004-0929-0315,470.191,2067.361,972053.973,841375.669134,684.107,321661.009,287433.925346,589.312,277088.969,127243.329019,414677.254365,0.44268723278169136,0.30684906799107936,1273.4189999999999,0.46277933657342957,598749.978,0.4627790884027389,0.2850551983906052,0.0002238502789660004
108,20210807,Emb4,ControlMO,FOV3,0004-0759-0374,178.747,1110.191,198443.168,147162.44117,179.633,32108.795,16789.104617999998,474.399,84797.422,28214.34416200001,45003.448780000006,1.6805151200112685,0.6269373776202404,654.032,0.7253452430462117,116906.217,0.7253457016747022,0.4273129578604042,0.0006533517593334946
109,20210807,Emb4,ControlMO,FOV3,0004-0873-0556,228.464,2852.777,651756.417,586212.38004,199.25,45521.404,25940.668416,479.421,109530.268,37209.07494400001,63149.74336000001,1.4343915255880508,0.5892197333547485,678.671,0.706411501301809,155051.672,0.7064113955507684,0.1680541451364758,0.00024762240487139685
110,20210807,Emb4,ControlMO,FOV3,0004-1013-0618,148.167,1141.123,169076.756,126569.12537,185.301,27455.541,14756.740098,391.14,57954.099,11051.242482000009,25807.98258000001,0.7488945667273627,0.42821024261556223,576.441,0.6785429905228808,85409.64,0.6785428319332573,0.34276760699766806,0.0005946273894425761
111,20210807,Emb4,ControlMO,FOV3,0004-0180-0731,193.063,2397.01,462773.483,407385.63893,241.067,46541.011,29994.353521999998,405.468,78280.859,17165.994098000003,47160.34762,0.5723075206608217,0.36399210277916105,646.5350000000001,0.6271400620229376,124821.87,0.6271405724012947,0.1691557398592413,0.00026163431192316157
112,20210807,Emb4,ControlMO,FOV3,0004-0358-0666,412.937,1111.985,459180.038,340712.54206999997,315.9,130446.636,95055.457478,437.083,180487.926,49771.06690200002,144826.52438000002,0.5236003089409067,0.3436598863023824,752.983,0.5804686161573369,310934.56200000003,0.5804691663707684,0.3930655539418248,0.0005220111927385145
113,20210807,Emb8,SMPD3MO,FOV2,0004-1050-0540,251.969,1758.795,443162.714,374120.68831,210.198,52963.374,33700.595919,416.823,105026.657,21614.58727100001,55315.18319000001,0.6413710702015795,0.3907532439467278,627.021,0.6647672087537738,157990.03100000002,0.6647676206861431,0.23699350976094427,0.00037796742016765674
114,20210807,Emb8,SMPD3MO,FOV2,0004-0299-0260,166.241,1434.548,238481.282,192929.58559,238.074,39577.704,26868.745790999998,512.139,85138.72,30106.133119,56974.87891,1.120488963391972,0.5284106556252091,750.213,0.6826581250924738,124716.424,0.6826584444082522,0.35700373915686334,0.0004758698385083481
115,20210807,Emb4,SMPD3MO,FOV1,0004-0501-0901,248.821,2385.258,593502.088,523263.900836,250.058,62219.614,41975.039798,528.58,131521.676,52746.93796800001,94721.97776600001,1.2566262765166758,0.5568606062925058,778.638,0.6788520467791195,193741.29,0.6788520712337571,0.2216028622480252,0.0002846031946142176
116,20210807,Emb4,SMPD3MO,FOV1,0004-0657-0312,305.632,967.363,295657.03,209382.00651200002,161.015,49211.243,24344.412216000004,348.014,106364.066,9603.419856000008,33947.83207200001,0.3944814839147483,0.28288757395854025,509.029,0.683682069194486,155575.309,0.6836821773563053,0.3597553348639549,0.0007067482105419435
117,20210807,Emb4,SMPD3MO,FOV1,0004-0534-0404,215.604,738.78,159283.941,98422.38146399999,169.466,36537.481,18995.508352,360.209,77662.452,9403.950431999998,28399.458784,0.4950617934375983,0.3311313255482918,529.675,0.6800566385047435,114199.933,0.6800568963556222,0.4875727550827039,0.0009205130600513597
118,20210807,Emb7,ControlMO,FOV3,0004-0122-0258,569.113,2061.642,1173307.522,1011846.7492220001,1112.388,633074.843,587760.927714,1099.265,625606.131,446752.69582900003,1034513.6235430001,0.7600925389283217,0.4318480546432654,2211.6530000000002,0.4970332145232548,1258680.974,0.4970331195297786,0.5331987803896119,0.000241086092795575
119,20210807,Emb7,ControlMO,FOV3,0004-0118-0512,427.804,1856.925,794399.895,673029.333376,610.286,261082.822,227020.21191199997,664.357,284214.788,149770.108332,376790.32024399994,0.6597214718047022,0.3974892673331222,1274.643,0.5212102525962171,545297.61,0.5212104047182602,0.35777266179301803,0.00028068460093768846
120,20210807,Emb7,ControlMO,FOV3,0004-0569-0331,151.325,2779.405,420594.381,377662.57055,761.249,115196.319,103147.51985000001,821.551,124321.473,76765.019225,179912.539075,0.7442255454773301,0.42667965012154613,1582.8000000000002,0.5190491533990397,239517.79200000002,0.5190490107724439,0.2955852061862161,0.00018674829807064448
121,20210807,Emb7,ControlMO,FOV3,0004-0790-0246,249.893,1568.909,392060.042,321163.898542,876.784,219102.539,199205.558554,756.567,189061.116,110527.99256900001,309733.551123,0.5548439178670732,0.3568486273710388,1633.351,0.46319927559967206,408163.655,0.463199291960476,0.4822249091566177,0.0002952365469250747
122,20210807,Emb7,ControlMO,FOV3,0004-1054-0507,216.175,1155.078,249698.828,188368.68345,491.571,106265.321,89053.03515,487.34,105350.658,37413.989275,126467.024425,0.42013154534239366,0.2958398795662975,978.9110000000001,0.49783892509124933,211615.979,0.49783886121378385,0.4219109012551533,0.00043100026586191523
123,20210807,Emb7,SMPD3MO,FOV4,0004-0498-0287,193.761,1112.765,215610.82,162870.238366,541.326,104888.122,86858.273428,397.896,77096.792,16475.562974000008,103333.83640200002,0.18968328892304318,0.15944015578696857,939.222,0.4236442502411571,181984.914,0.42364386313911717,0.3575741508764204,0.00038071313371750286
124,20210807,Emb7,SMPD3MO,FOV4,0004-0814-0289,198.602,1107.964,220044.121,165985.848212,417.676,82951.4,64471.08669599999,372.934,74065.583,11929.769668,76400.85636399999,0.18504061711030792,0.15614706739885834,790.61,0.471704127192927,157016.983,0.47170428054906643,0.3365939687571077,0.00042573957925792446
125,20210807,Emb7,SMPD3MO,FOV4,0004-1049-0347,302.208,960.454,290256.762,207997.55764799996,317.041,95812.174,67691.115184,369.815,111761.096,17210.487871999998,84901.60305599999,0.2542503225898693,0.20271098839733548,686.856,0.5384170772330736,207573.27000000002,0.5384175717807982,0.3850418656177183,0.0005605860116497757
126,20210807,Emb7,SMPD3MO,FOV4,0004-0701-1007,233.452,2517.931,587816.654,524272.420312,537.31,125436.174,103712.998496,496.728,115962.195,42923.00156800001,146636.00006400002,0.4138632783783169,0.29271803342471187,1034.038,0.48037693005479487,241398.369,0.4803768786026885,0.19727625578302185,0.00019078240430527875
127,20210807,Emb7,SMPD3MO,FOV4,0004-0760-1133,196.654,1704.886,335272.771,281744.73212400003,639.443,125749.116,107450.067992,494.275,97201.209,35674.858636000004,143124.926628,0.3320133649301749,0.2492567820050209,1133.7179999999998,0.43597702426882173,222950.325,0.4359769782798029,0.289916745166539,0.0002557220977055485
128,20210807,Emb3,ControlMO,FOV8,0004-0713-0176,372.912,858.385,320101.866,212629.373424,1348.513,502876.28,475188.30982400005,707.335,263773.56,150140.561184,625328.8710080001,0.31596013218340524,0.2400985595659139,2055.848,0.34405996941408123,766649.8400000001,0.3440600209347203,0.8240300098440677,0.0004008224391317197
129,20210807,Emb3,ControlMO,FOV8,0004-0650-0349,593.917,962.873,571866.994,400701.30243399995,602.269,357698.31,313601.160584,501.938,298109.848,117132.64759399998,430733.808178,0.3735083357978367,0.27193743646329965,1104.2069999999999,0.45456875386589657,655808.158,0.4545686789092977,0.5212920083957074,0.00047209627216247265
130,20210807,Emb3,ControlMO,FOV8,0004-0822-0922,720.606,936.002,674488.335,466811.12701199995,376.818,271537.278,218033.723712,395.115,284721.895,65140.275892000005,283173.999604,0.29876238768477653,0.23003621795466514,771.933,0.5118514171566704,556259.173,0.511851145688882,0.42213050826814474,0.0005468486361745705
131,20210807,Emb3,ControlMO,FOV8,0004-0401-0529,1236.627,890.851,1101650.236,745256.807854,614.318,759682.381,667865.299504,441.571,546059.187,169236.68081400002,837101.9803180001,0.25339942191889014,0.20216972936763336,1055.8890000000001,0.4181983144061544,1305741.568,0.41819851675274233,0.49567323828563925,0.00046943688047288985
132,20210807,Emb1,SMPD3MO,FOV2,0004-0384-0938,569.044,6010.254,3420100.487,3261115.28384,505.708,287770.363,247014.29363200002,494.803,281564.804,99017.195932,346031.48956400005,0.40085613863105046,0.2861508241829718,1000.511,0.49455028480446495,569335.167,0.49455017065545154,0.08232647072819219,8.228442338784101e-05
133,20210807,Emb1,SMPD3MO,FOV2,0004-0479-0562,314.182,1769.093,555817.181,468037.87202,606.157,190443.735,167941.39179599998,667.373,209676.584,108887.94094599999,276829.332742,0.6483686944685275,0.3933396069970721,1273.5300000000002,0.5240339842799149,400120.319,0.524033831933439,0.377240201617439,0.0002962161877752695
134,20210807,Emb8,ControlMO,FOV2,0004-0333-0374,207.438,971.237,201471.278,142145.254628,126.012,26139.631,11514.007372000002,397.399,82435.635,19283.21028,30797.217652,1.6747609808634745,0.6261348183428425,523.4110000000001,0.7592484682209583,108575.266,0.7592487500790465,0.40916789619835325,0.0007817334679598886
135,20210807,Emb8,ControlMO,FOV2,0004-0927-0316,202.056,1353.022,273385.887,215599.08333599998,221.944,44845.065,30598.904664,546.99,110522.462,49008.533359999994,79607.438024,1.6016433888125137,0.6156275666756783,768.934,0.7113614432448039,155367.527,0.711361403081353,0.40427280561587325,0.0005257574845381701
136,20210807,Emb8,ControlMO,FOV2,0004-0289-0921,145.648,1490.412,217075.793,175421.338888,212.025,30881.053,20611.995112,561.824,81828.7,37487.622879999995,58099.617992,1.8187284965042152,0.6452301095191683,773.8489999999999,0.7260124391192597,112709.753,0.7260125927167989,0.37695885433021203,0.00048712197641944625
137,20210807,Emb3,SMPD3MO,FOV3,0004-0768-1006,477.659,768.389,367027.487,234714.51102300003,334.764,159902.968,125739.363343,355.87,169984.55,18661.701140999998,144401.064484,0.14841574384382236,0.1292352047935752,690.634,0.5152801628648459,329887.518,0.5152803326132516,0.46313781170735135,0.0006705980471673149
138,20210807,Emb3,ControlMO,FOV5,0004-0640-0464,563.948,1055.457,595222.651,438927.2825399999,353.683,199458.435,159572.648752,491.787,277342.326,98211.575124,257784.223876,0.615466221135651,0.3809836523248295,845.47,0.5816729156563805,476800.761,0.5816734130590031,0.4659469784178796,0.0005511100079457339
139,20210807,Emb3,ControlMO,FOV5,0004-0469-0801,930.316,1674.023,1557371.083,1299538.6551800002,581.075,540583.128,474785.598584,785.687,730937.111,435434.327708,910219.9262920001,0.9171178085574601,0.4783836467762759,1366.7620000000002,0.5748528273393612,1271520.239,0.5748529111694305,0.4693406243522341,0.00034339601507229063
140,20210807,Emb8,ControlMO,FOV7,0004-0628-0508,166.615,2839.948,473178.684,428652.324785,264.368,44047.773,32884.568,654.814,109101.952,57997.13274,90881.70074,1.7636580398440995,0.6381607327741565,919.182,0.7123877534590538,153149.725,0.7123875148975946,0.2305725316097337,0.0002508453512032804
141,20210807,Emb8,ControlMO,FOV7,0004-0624-0698,225.502,2338.232,527276.643,467013.26301800006,202.641,45695.911,30587.277000000002,606.619,136793.966,67627.09055199998,98214.36755199998,2.210954919328058,0.6885661664134277,809.26,0.7495971628401256,182489.87699999998,0.7495975571291552,0.2594349063737046,0.00032058288606097495
142,20210807,Emb4,SMPD3MO,FOV9,0004-0111-0738,170.325,2988.453,509007.11,460398.73955,270.019,45990.897,28664.41605,364.266,62043.395,10856.304049999999,39520.7201,0.37873801549151037,0.2746990445146266,634.2850000000001,0.5742938899705967,108034.29199999999,0.5742935307985357,0.12189115907126531,0.0001921709626922681
143,20210807,Emb4,SMPD3MO,FOV9,0004-0842-0532,359.776,1663.308,598419.01,495743.976464,246.103,88542.094,51943.520624,348.798,125489.482,17367.439824,69310.960448,0.33435238149752106,0.2505727768269751,594.9010000000001,0.5863126805972758,214031.576,0.5863129373022978,0.2097013902416149,0.0003524979622518955
144,20210807,Emb4,SMPD3MO,FOV9,0004-0652-0290,170.187,3410.653,580448.37,531879.382818,305.786,52040.791,34728.34823799999,496.588,84512.747,33367.128637999995,68095.47687599999,0.9608037908779508,0.4900050659570331,802.374,0.6188984189417902,136553.538,0.6188982595236749,0.14559909788536096,0.0001814603886533723
145,20210807,Emb4,ControlMO,FOV5,0004-0559-0472,236.178,1420.621,335518.985,268889.156174,246.495,58216.685,41078.19225199999,422.402,99761.864,24273.706928,65351.89917999999,0.5909146823961849,0.3714307806287689,668.8969999999999,0.6314903490372957,157978.549,0.6314899372825611,0.2973361649588454,0.0004445171154286018
146,20210807,Emb4,ControlMO,FOV5,0004-0698-0915,190.337,1951.625,371467.222,317769.918571,155.902,29673.963,15861.968258,363.283,69146.388,8310.114712000002,24172.082970000003,0.5239018624191728,0.3437897645111385,519.185,0.6997178269788227,98820.35100000001,0.699718097540455,0.18614385448024084,0.0003585308791283278
147,20210807,Emb1,ControlMO,FOV5,0004-0358-0971,173.945,1903.356,331080.105,282171.29357,229.147,39859.151,27138.031315,647.04,112549.671,59740.14294500001,86878.17426,2.2013440198213585,0.6876311968321974,876.1869999999999,0.7384724950267466,152408.822,0.7384721535345244,0.339946914817827,0.000387984431197709
148,20210807,Emb1,ControlMO,FOV5,0004-0567-0956,234.348,1403.835,328985.479,263092.914448,356.231,83481.905,66343.332716,606.995,142247.739,71099.920548,137443.253264,1.0716965463939203,0.5173038243749352,963.226,0.6301688284992307,225729.644,0.6301686233111677,0.43238343537523993,0.0004488909512152288
149,20210807,Emb1,ControlMO,FOV5,0004-0804-0866,147.055,2600.318,382390.137,341042.09443,281.273,41362.713,30608.139685000002,515.123,75751.473,31105.722055,61713.86174,1.016256537480579,0.5040313663411334,796.3960000000001,0.6468176635744027,117114.186,0.6468172267363067,0.19810000161518707,0.0002487456009512693
150,20210807,Emb1,ControlMO,FOV5,0004-0394-0731,187.641,1467.221,275311.487,222551.716466,324.809,60947.625,47224.875747,484.514,90914.881,33947.261041,81172.136788,0.7188427815642591,0.41821322419614504,809.3230000000001,0.5986657984512981,151862.506,0.5986657496617368,0.33022564426218,0.0004080270105534872
151,20210807,Emb3,SMPD3MO,FOV10,0004-0785-0704,391.173,1468.255,574341.674,463634.238578,217.027,84894.986,50326.636817000006,435.965,170537.862,46737.08392199999,97063.720739,0.9286748902365062,0.4815092968429875,652.992,0.66764217632069,255432.848,0.6676426439875892,0.29692730486189384,0.00045471813569215836
152,20210807,Emb3,SMPD3MO,FOV10,0004-0613-0167,367.638,851.315,312975.594,208928.89306799998,234.96,86380.257,53891.719302,390.001,143379.226,27026.945932000002,80918.665234,0.5015046148471458,0.33400138094027726,624.961,0.624040540129704,229759.483,0.6240405145758444,0.4581159735233139,0.0007330312987903466
153,20210807,Emb3,SMPD3MO,FOV10,0004-0160-0976,246.971,2000.609,494092.72,424196.469406,367.503,90762.69,68937.61575900001,441.901,109136.724,30973.860094000003,99911.47585300001,0.44930274644661283,0.3100130373368913,809.404,0.5459585077414987,199899.414,0.5459581987569009,0.22088324105309934,0.0002728961569909456
154,20210807,Emb3,SMPD3MO,FOV6,0004-0498-0447,768.542,630.0,484181.275,271729.36723,264.778,203492.918,143692.66498,344.086,264444.547,18108.390992,161801.055972,0.12602167963493777,0.111917631706518,608.864,0.5651278446418248,467937.465,0.5651279642676186,0.546168253968254,0.0008970283248282933
155,20210807,Emb3,SMPD3MO,FOV6,0004-0884-0356,837.425,632.325,529525.34,298031.760125,199.288,166888.747,101728.70775,355.584,297775.201,29360.39030000003,131089.09805000003,0.2886146000414522,0.22397278444010182,554.8720000000001,0.6408396891535344,464663.948,0.6408399065210026,0.5623437314672043,0.0010134656848195696
156,20210807,Emb3,SMPD3MO,FOV6,0004-0152-0941,691.216,2028.603,1402203.85,1211127.55504,173.809,120139.285,66355.76804,351.711,243108.669,21557.35181599998,87913.11985599998,0.3248753266333225,0.24521199851979447,525.52,0.6692628253919928,363247.954,0.6692636980413659,0.1733759636557769,0.0003299131596433569
157,20210807,Emb4,ControlMO,FOV8,0004-0468-0401,360.072,2152.967,775222.39,669870.7238800001,555.526,200029.053,173765.04124800002,596.578,214810.931,101582.32980800001,275347.371056,0.5845958949995023,0.36892427706288233,1152.1039999999998,0.5178160999354225,414839.98400000005,0.5178163612117003,0.27709574740346693,0.00024051278999419058
158,20210807,Emb4,ControlMO,FOV8,0004-0507-1060,299.089,2901.898,867925.518,780416.562935,395.791,118376.749,96560.89825099999,461.96,138167.091,44115.26497099998,140676.16322199997,0.4568646912990282,0.3135944566627256,857.751,0.5385712170548329,256543.83999999997,0.538571072297039,0.15919236306720635,0.0001855927455254571
159,20210807,Emb4,ControlMO,FOV8,0004-0726-1169,240.025,4924.864,1182089.468,1111861.753375,334.737,80345.269,62837.605475000004,577.191,138540.131,63061.629474999994,125899.23495,1.0035651263014649,0.5008896956367088,911.9280000000001,0.6329348369608127,218885.4,0.6329345447435051,0.1171993785006043,0.00012851823663776558
160,20210807,Emb1,ControlMO,FOV8,0004-0665-0531,202.233,2647.232,535357.17,478139.994009,320.402,64795.716,50055.559328999996,641.196,129670.931,69801.87367999999,119857.43300899999,1.39448793731808,0.5823741751148519,961.598,0.6668025515860059,194466.647,0.6668029351069132,0.24221375383797114,0.0002518867071665823
161,20210807,Emb1,ControlMO,FOV8,0004-0504-0547,167.324,1776.179,297196.898,249856.42065199997,159.862,26748.73,14552.985611999999,421.528,70531.566,20996.969039999996,35549.95465199999,1.4427945989781275,0.590632793924499,581.39,0.725034830320439,97280.296,0.7250344509642529,0.23732292747521505,0.0004081991906899243
162,20210807,Emb1,ControlMO,FOV8,0004-0094-0762,216.204,2405.401,520058.13,458888.180892,192.712,41665.206,25906.745052,440.168,95166.257,31161.224839999988,57067.96989199999,1.2028228470019373,0.5460370309119458,632.88,0.6954999367968652,136831.463,0.6954998135187666,0.18299152615301983,0.0002891409527130259
163,20210807,Emb4,SMPD3MO,FOV4,0003-1077-0726,296.58,1946.235,577214.396,490781.79001999996,181.961,53965.929,12786.389159999992,377.71,112021.095,18522.767100000012,31309.156260000003,1.4486315775485143,0.5916086318705546,559.671,0.6748786340546499,165987.024,0.6748786278618985,0.19407214442243614,0.00034676112291406224
164,20210807,Emb4,SMPD3MO,FOV4,0003-0612-1113,383.4,1770.032,678630.625,566895.9796,163.359,62632.029,9397.705800000003,431.176,165312.809,44444.042000000016,53841.74780000002,4.729243811824797,0.8254568957362116,594.535,0.7252323244216068,227944.83800000002,0.7252316413500006,0.2435978558579732,0.000409728368990847
165,20210807,Emb4,SMPD3MO,FOV4,0003-1015-0312,290.185,1375.963,399283.199,314714.29426500003,179.164,51990.72,11699.113119999995,359.833,104418.099,12935.826824999996,24634.93994499999,1.1057100390700387,0.5251008061671977,538.9970000000001,0.6675974077777798,156408.81900000002,0.6675972599729174,0.2615135726760095,0.00048518558113683273
166,20210807,Emb4,SMPD3MO,FOV4,0003-0423-0302,246.715,998.567,246361.8,174461.40083499998,133.506,32938.005,-1317.8793200000073,393.042,96969.587,19191.449674999996,17873.57035499999,-14.562372581276934,1.0737334116141681,526.548,0.7464504660543767,129907.592,0.7464504999830956,0.3936060374516682,0.0007475216645997482
167,20210807,Emb4,SMPD3MO,FOV4,0003-0394-0434,235.676,1156.714,272609.523,203926.230644,191.38,45103.764,12380.622752000003,385.878,90942.037,16643.999620000002,29024.622372000005,1.3443588382750198,0.5734441401744622,577.258,0.6684671325473185,136045.801,0.6684663277479618,0.3335984521670871,0.0005779018258163371
168,20210807,Emb4,SMPD3MO,FOV4,0003-0383-0545,149.141,4521.193,674295.41,630831.099229,173.586,25888.763,5180.833431999999,399.309,59553.425,12535.979045000007,17716.812477000007,2.4196838615907095,0.7075753079891902,572.895,0.6970020684418612,85442.188,0.6970025744190915,0.08831938826765413,0.00015416330787954886
169,20210807,Emb1,SMPD3MO,FOV7,0004-0901-0504,708.691,1044.895,740507.051,538426.6471139999,332.165,235402.314,175924.004443,365.982,259368.133,42802.08507399997,218726.089517,0.2432987198621209,0.19568806432061814,698.147,0.5242191114478756,494770.44700000004,0.5242191294420622,0.35025720287684414,0.0005016954923201619
170,20210807,Emb1,SMPD3MO,FOV7,0004-0634-0424,823.808,1165.347,960022.015,725116.459032,234.857,193476.883,124337.148984,345.982,285023.08,33278.888512000005,157616.037496,0.2676504068489009,0.21113897443871826,580.839,0.5956590380466876,478499.963,0.5956595653906038,0.2968918270695338,0.0005111430655819148
171,20210807,Emb1,SMPD3MO,FOV7,0004-0525-0710,181.315,4065.085,737060.444,685359.19701,280.479,50855.022,35637.79799499999,560.407,101610.06,46202.73441,81840.53240499999,1.2964531202652383,0.5645458680713235,840.886,0.6664482462545459,152465.082,0.6664480723527241,0.13785861796247803,0.0001639444799443421
172,20210807,Emb1,SMPD3MO,FOV7,0004-0428-0769,159.767,4009.442,640577.677,595020.7560180001,414.45,66215.478,52806.712991,564.883,90249.748,41427.189538000006,94233.90252900001,0.7845061203688357,0.43962086283385104,979.3330000000001,0.5768038042218531,156465.22600000002,0.5768038707846815,0.14088818344298285,0.00014386136630031138
173,20210807,Emb7,ControlMO,FOV1,0004-0616-0893,299.453,3130.579,937461.012,855211.154849,837.1,250672.181,229889.543894,714.814,214053.311,121649.30207199999,351538.845966,0.5291641368782366,0.3460479644510343,1551.914,0.4606015539520875,464725.49199999997,0.4606016125321569,0.2283328419439343,0.00014712982932297427
174,20210807,Emb7,ControlMO,FOV1,0004-0883-0963,476.006,1043.93,496916.876,366173.735998,286.803,136519.76,103483.991588,395.341,188184.816,41300.78854399998,144784.78013199999,0.3991031647525782,0.28525642340545837,682.144,0.579556515926256,324704.576,0.5795570186235995,0.3787045108388493,0.0005551679862885979
175,20210807,Emb7,ControlMO,FOV1,0004-0784-0412,303.694,2272.632,690183.891,606769.1711019999,248.418,75443.047,54366.076012000005,517.789,157249.324,63536.644255999985,117902.72026799999,1.1686818125695848,0.538890401439232,766.207,0.6757821319826104,232692.37099999998,0.6757820349855819,0.22783671091492155,0.00029735660326115726
176,20210807,Emb7,ControlMO,FOV1,0004-0581-0366,288.807,1900.728,548943.617,469617.864731,200.779,57986.519,37942.735585999995,547.267,158054.605,68935.696168,106878.43175399999,1.816835162339631,0.6449916511375087,748.046,0.7315953831716232,216041.124,0.7315949948492214,0.287924942443106,0.0003849027231521939
177,20210807,Emb4,SMPD3MO,FOV3,0004-0538-0813,576.079,718.616,413979.89,245368.47964800004,228.761,131784.173,58766.15975000002,358.488,206517.545,27297.63986300002,86063.79961300004,0.4645129097958457,0.31717911579256697,587.249,0.6104531467912249,338301.718,0.6104537281717264,0.4988589176973516,0.0008494844907311065
