,Date,Embryo,Treatment,FOV,ROI,Area,Mean,IntDen,CTCF
0,20210807,Emb12,SMPD3MO;SMPD3FLAG,FOV2,0003-0718-2038,500.043,933.722,466900.874,430171.215521
1,20210807,Emb12,SMPD3MO;SMPD3FLAG,FOV2,0003-0481-1986,911.574,561.04,511430.14200000005,444472.2969780001
2,20210807,Emb12,SMPD3MO;SMPD3FLAG,FOV2,0003-1167-1996,1215.433,500.452,608265.576,518988.375851
3,20210807,Emb12,SMPD3MO;SMPD3FLAG,FOV2,0003-1159-1630,846.166,444.93699999999995,376490.417,314336.98580200004
4,20210807,Emb12,SMPD3MO;SMPD3FLAG,FOV2,0003-1210-0490,1066.548,480.795,512790.726,434449.575756
5,20210807,Emb12,SMPD3MO;SMPD3FLAG,FOV2,0003-0292-0954,822.1260000000001,347.376,285587.164,225199.542922
6,20210807,Emb12,SMPD3MO;SMPD3FLAG,FOV2,0003-0778-1507,1727.144,613.346,1059337.649,932473.740768
7,20210807,Emb3,ControlMO,FOV2,0003-0411-1905,2761.742,424.625,1172704.304,848757.490884
8,20210807,Emb3,ControlMO,FOV2,0003-0603-1287,910.95,641.113,584021.916,477169.3029
9,20210807,Emb3,ControlMO,FOV2,0003-0235-1540,1856.789,203.165,377234.63399999996,159436.997878
10,20210807,Emb3,ControlMO,FOV2,0003-1366-1324,805.306,244.65099999999998,197018.732,102557.94881199999
11,20210807,Emb3,ControlMO,FOV2,0003-1873-1791,839.883,352.837,296342.257,197825.660866
12,20210807,Emb3,ControlMO,FOV2,0003-1716-1575,1021.5110000000001,316.12,322919.958,203098.76072199998
13,20210807,Emb3,ControlMO,FOV2,0003-0456-1080,949.8589999999999,166.092,157764.326,46347.76501800002
14,20210807,Emb3,ControlMO,FOV2,0003-1573-0886,560.299,176.794,99057.704,33335.751898
15,20210807,Emb5,SMPD3FLAG,FOV1,0003-0333-2209,1023.541,555.567,568645.429,434925.93859599996
16,20210807,Emb5,SMPD3FLAG,FOV1,0003-1021-2041,934.171,655.075,611951.394,489907.55787599995
17,20210807,Emb5,SMPD3FLAG,FOV1,0003-1698-1908,861.27,564.357,486063.906,373544.14812
18,20210807,Emb5,SMPD3FLAG,FOV1,0003-1806-1734,618.722,2346.698,1451953.18,1371120.863032
19,20210807,Emb5,SMPD3FLAG,FOV1,0003-1525-1725,735.2539999999999,359.47900000000004,264308.378,168251.85442400002
20,20210807,Emb5,SMPD3FLAG,FOV1,0003-1219-1665,666.438,2020.624,1346620.372,1259554.245928
21,20210807,Emb5,SMPD3FLAG,FOV1,0003-0792-1585,1077.865,479.20099999999996,516514.205,375697.60994
22,20210807,Emb5,SMPD3FLAG,FOV1,0003-0955-1251,603.384,1132.244,683178.642,604350.142704
23,20210807,Emb5,SMPD3FLAG,FOV1,0003-0756-1114,952.357,275.916,262770.602,138350.874092
24,20210807,Emb5,SMPD3FLAG,FOV1,0003-0477-1240,1263.864,481.62300000000005,608705.466,443589.21758399997
25,20210807,Emb5,SMPD3FLAG,FOV1,0003-0684-0726,880.002,528.325,464927.25299999997,349960.27171199996
26,20210807,Emb5,SMPD3FLAG,FOV1,0003-1023-0865,876.698,646.42,566715.231,452179.89748800005
27,20210807,Emb5,SMPD3FLAG,FOV1,0003-0366-0607,833.7560000000001,1470.16,1225754.817,1116829.598136
28,20210807,Emb5,SMPD3FLAG,FOV1,0003-1362-0375,533.137,1213.048,646721.05,577069.899772
29,20210807,Emb5,SMPD3FLAG,FOV1,0003-1675-0133,622.351,1440.984,896797.84,815491.415956
30,20210807,Emb5,SMPD3FLAG,FOV1,0003-1759-0382,426.01,298.35400000000004,127101.646,71445.99556
31,20210807,Emb5,SMPD3FLAG,FOV1,0003-1846-0609,832.585,1263.364,1051858.5729999999,943086.3382599999
32,20210807,Emb5,SMPD3FLAG,FOV1,0003-1336-0840,912.2769999999999,442.724,403887.084,284703.567612
33,20210807,Emb5,SMPD3FLAG,FOV1,0003-2214-1537,437.13300000000004,680.7130000000001,297562.11199999996,240453.30834799996
34,20210807,Emb5,SMPD3FLAG,FOV1,0003-2355-1851,459.80699999999996,437.58099999999996,201202.837,141131.811292
35,20210807,Emb5,SMPD3FLAG,FOV1,0003-1407-2498,1494.3139999999999,1482.3310000000001,2215067.693,2019844.534784
36,20210807,Emb5,SMPD3FLAG,FOV1,0003-2286-2448,658.294,1091.901,718792.3829999999,632790.221664
37,20210807,Emb5,SMPD3FLAG,FOV1,0003-1965-2446,879.1439999999999,497.436,437317.99799999996,322463.10926399997
38,20210807,Emb5,SMPD3FLAG,FOV1,0003-2176-1066,836.566,963.367,805920.11,696627.781496
39,20210807,Emb5,SMPD3FLAG,FOV1,0003-0528-0201,626.254,764.0989999999999,478519.578,396703.25042399997
40,20210807,Emb2,ControlMO,FOV3,0003-1137-2182,788.954,290.453,229153.741,138422.453092
41,20210807,Emb2,ControlMO,FOV3,0003-1428-1917,522.054,297.164,155135.80599999998,95098.55189199999
42,20210807,Emb2,ControlMO,FOV3,0003-1566-1716,611.697,194.52,118987.47099999999,48641.09260599999
43,20210807,Emb2,ControlMO,FOV3,0003-1656-1891,430.654,302.247,130164.008,80637.93669199999
44,20210807,Emb2,ControlMO,FOV3,0003-2130-2283,1113.886,234.446,261146.421,133047.303228
45,20210807,Emb2,ControlMO,FOV3,0003-2451-2341,653.572,200.69799999999998,131170.936,56008.84885599998
46,20210807,Emb2,ControlMO,FOV3,0003-2160-1890,927.692,333.14599999999996,309056.648,202370.21261599998
47,20210807,Emb2,ControlMO,FOV3,0003-2406-1873,490.44300000000004,301.926,148077.381,91675.45511399998
48,20210807,Emb2,ControlMO,FOV3,0003-2352-1029,734.7860000000001,175.36900000000003,128858.945,44357.08542799999
49,20210807,Emb2,ControlMO,FOV3,0003-1212-1549,471.125,231.114,108883.32199999999,54703.00474999998
50,20210807,Emb2,ControlMO,FOV3,0003-1044-1636,534.659,457.478,244594.829,183107.974682
51,20210807,Emb2,ControlMO,FOV3,0003-0358-0640,475.80800000000005,344.3,163820.792,109101.92038399997
52,20210807,Emb2,ControlMO,FOV3,0003-0391-0210,626.41,187.905,117705.51199999999,45667.109179999985
53,20210807,Emb2,ControlMO,FOV3,0003-0141-0448,469.954,334.12699999999995,157024.012,102978.36209199998
54,20210807,Emb2,ControlMO,FOV3,0003-0315-2184,619.19,245.96400000000003,152298.522,81090.43361999998
55,20210807,Emb2,ControlMO,FOV3,0003-0388-2442,602.487,278.327,167688.369,98401.15902600001
56,20210807,Emb2,ControlMO,FOV3,0003-1207-1018,668.09,186.588,124657.864,47826.17782
57,20210807,Emb2,ControlMO,FOV3,0003-1509-1434,1172.6989999999998,272.541,319608.128,184745.39760200004
58,20210807,Emb2,ControlMO,FOV3,0003-1563-0900,918.404,399.87300000000005,367245.06700000004,261626.77019200003
59,20210807,Emb1,SMPD3MO,FOV3,0003-0702-1878,345.10900000000004,213.373,73637.01299999999,28870.16373799999
60,20210807,Emb1,SMPD3MO,FOV3,0003-0552-2277,365.52,571.717,208973.582,161559.05864
61,20210807,Emb1,SMPD3MO,FOV3,0003-0460-1944,437.874,306.087,134027.63,77227.490468
62,20210807,Emb1,SMPD3MO,FOV3,0003-0675-1587,316.347,400.07300000000004,126561.745,85525.844854
63,20210807,Emb1,SMPD3MO,FOV3,0003-0991-1369,376.837,339.131,127797.276,78914.734034
64,20210807,Emb1,SMPD3MO,FOV3,0003-1066-1915,558.894,437.52099999999996,244527.951,172029.339108
65,20210807,Emb1,SMPD3MO,FOV3,0003-1170-2314,390.184,324.51599999999996,126621.038,76007.149888
66,20210807,Emb1,SMPD3MO,FOV3,0003-2151-1525,472.959,293.014,138583.329,77232.03343800001
67,20210807,Emb1,SMPD3MO,FOV3,0003-1714-1314,663.68,328.131,217773.96899999998,131682.72676
68,20210807,Emb1,SMPD3MO,FOV3,0003-2203-1156,778.378,283.068,220334.193,119364.555596
69,20210807,Emb1,SMPD3MO,FOV3,0003-1702-0279,406.575,334.61,136044.19199999998,83304.09615
70,20210807,Emb1,SMPD3MO,FOV3,0003-1347-1185,341.05,244.979,83550.05,39309.72610000001
71,20210807,Emb1,SMPD3MO,FOV3,0003-1146-0642,601.511,241.80599999999998,145449.212,67422.40810200002
72,20210807,Emb1,SMPD3MO,FOV3,0003-0754-1686,380.779,293.307,111685.041,62291.150678000005
73,20210807,Emb11,SMPD3MO;SMPD3FLAG,FOV3,0003-2031-1461,1871.776,172.261,322434.55,179309.19815999997
74,20210807,Emb11,SMPD3MO;SMPD3FLAG,FOV3,0003-0561-0338,789.4739999999999,202.45,159828.865,99461.73559
75,20210807,Emb3,ControlMO,FOV1,0003-0871-1912,594.877,288.83799999999997,171822.819,98845.09327099999
76,20210807,Emb3,ControlMO,FOV1,0003-1059-1399,665.2410000000001,364.365,242390.485,160780.71484299997
77,20210807,Emb3,ControlMO,FOV1,0003-0918-1018,865.0160000000001,361.045,312309.822,206192.25416799996
78,20210807,Emb3,ControlMO,FOV1,0003-0778-1150,1288.2160000000001,326.226,420249.08700000006,262214.612768
79,20210807,Emb3,ControlMO,FOV1,0003-0331-1608,751.255,268.758,201905.93399999998,109744.22436499997
80,20210807,Emb3,ControlMO,FOV1,0003-0391-1870,1357.9170000000001,274.29900000000004,372475.075,205889.89119099997
81,20210807,Emb3,ControlMO,FOV1,0003-1656-1881,890.773,344.93,307254.3,197976.940679
82,20210807,Emb3,ControlMO,FOV1,0003-1867-1795,752.1519999999999,242.72299999999998,182564.968,90293.217096
83,20210807,Emb3,ControlMO,FOV1,0003-1731-1345,1318.6570000000002,272.385,359182.43200000003,197413.547211
84,20210807,Emb3,ControlMO,FOV1,0003-1624-0714,511.4,580.314,296772.547,234035.52920000002
85,20210807,Emb3,ControlMO,FOV1,0003-0426-0697,1152.444,305.765,352377.56,210999.187412
86,20210807,Emb3,ControlMO,FOV1,0003-0841-0673,433.815,328.293,142418.774,89199.651245
87,20210807,Emb3,ControlMO,FOV1,0003-1857-2125,472.37300000000005,655.4989999999999,309640.103,251690.800479
88,20210807,Emb3,ControlMO,FOV1,0003-2250-1258,705.204,213.261,150392.546,63880.23489200001
89,20210807,Emb3,ControlMO,FOV1,0003-2014-2155,405.287,219.739,89057.534,39338.140701
90,20210807,Emb3,ControlMO,FOV1,0003-0681-2336,2796.97,319.04400000000004,892356.735,549232.8463099999
91,20210807,Emb3,ControlMO,FOV1,0003-0126-0813,1326.306,453.298,601212.315,438505.07383799995
92,20210807,Emb5,SMPD3FLAG,FOV2,0003-0304-1965,1302.695,740.6560000000001,964848.979,807587.6386000001
93,20210807,Emb5,SMPD3FLAG,FOV2,0003-0492-1783,1114.7839999999999,436.707,486834.29600000003,352257.57152000006
94,20210807,Emb5,SMPD3FLAG,FOV2,0003-0673-1470,927.7310000000001,1096.708,1017450.248,905454.56168
95,20210807,Emb5,SMPD3FLAG,FOV2,0003-0697-1209,851.4739999999999,217.952,185580.199,82790.25772000001
96,20210807,Emb5,SMPD3FLAG,FOV2,0003-0939-1426,634.918,695.197,441392.959,364745.65804
97,20210807,Emb5,SMPD3FLAG,FOV2,0003-1141-1309,715.1160000000001,659.555,471658.951,385330.14748
98,20210807,Emb5,SMPD3FLAG,FOV2,0003-1650-2056,1033.6480000000001,256.123,264740.87899999996,139958.89243999994
99,20210807,Emb5,SMPD3FLAG,FOV2,0003-1572-1828,817.9119999999999,798.293,652933.127,554194.79036
100,20210807,Emb5,SMPD3FLAG,FOV2,0003-2097-2023,754.65,737.658,556673.928,465572.57999999996
101,20210807,Emb5,SMPD3FLAG,FOV2,0003-2274-1189,721.6339999999999,411.61699999999996,297036.468,209920.81152
102,20210807,Emb5,SMPD3FLAG,FOV2,0003-1848-1203,943.7710000000001,364.86800000000005,344352.234,230420.19887999998
103,20210807,Emb5,SMPD3FLAG,FOV2,0003-2152-1312,706.6089999999999,243.71400000000003,172210.63600000003,86908.79752000004
104,20210807,Emb5,SMPD3FLAG,FOV2,0003-2211-0633,819.1210000000001,344.46,282154.717,183270.42988
105,20210807,Emb5,SMPD3FLAG,FOV2,0003-1305-1047,705.7760000000001,460.093,324722.657,239521.37828
106,20210807,Emb5,SMPD3FLAG,FOV2,0001-1662-2320,780.837,531.4780000000001,414997.862,320735.21936000005
107,20210807,Emb5,SMPD3FLAG,FOV2,0001-1575-2473,548.631,528.6759999999999,290048.082,223817.34768
108,20210807,Emb12,SMPD3MO;SMPD3FLAG,FOV1,0003-1378-1422,759.372,204.422,155232.721,103616.687416
109,20210807,Emb12,SMPD3MO;SMPD3FLAG,FOV1,0003-1420-0829,709.028,311.177,220633.485,172439.433784
110,20210807,Emb12,SMPD3MO;SMPD3FLAG,FOV1,0003-1528-0768,647.874,704.288,456290.02200000006,412252.7304720001
111,20210807,Emb12,SMPD3MO;SMPD3FLAG,FOV1,0003-1957-0834,775.0219999999999,549.286,425708.191,373028.395616
112,20210807,Emb12,SMPD3MO;SMPD3FLAG,FOV1,0003-2304-1134,831.961,214.585,178526.02800000002,121975.97490800003
113,20210807,Emb12,SMPD3MO;SMPD3FLAG,FOV1,0003-1014-0943,884.1,435.583,385098.834,325004.7888
114,20210807,Emb12,SMPD3MO;SMPD3FLAG,FOV1,0003-2200-2191,1263.396,412.69699999999995,521399.80600000004,435524.25308800006
115,20210807,Emb12,SMPD3MO;SMPD3FLAG,FOV1,0003-2433-1918,636.635,284.595,181182.75100000002,137909.39678
116,20210807,Emb3,SMPD3MO,FOV3,0003-2166-0474,869.465,217.78799999999998,189359.329,71505.08717999999
117,20210807,Emb3,SMPD3MO,FOV3,0003-2253-1465,2804.385,261.406,733082.1070000001,352953.32902000006
118,20210807,Emb3,SMPD3MO,FOV3,0003-2391-1980,2123.261,445.895,946751.363,658947.580972
119,20210807,Emb3,SMPD3MO,FOV3,0003-2037-2185,2181.605,327.314,714070.484,418358.28946000006
120,20210807,Emb3,SMPD3MO,FOV3,0003-1824-1770,2005.245,190.06599999999997,381129.13899999997,109322.18974
121,20210807,Emb3,SMPD3MO,FOV3,0003-1669-1059,1466.1370000000002,272.783,399936.86299999995,201204.92492399993
122,20210807,Emb3,SMPD3MO,FOV3,0003-1861-0808,652.518,457.593,298587.669,210140.15913599997
123,20210807,Emb3,SMPD3MO,FOV3,0003-1216-1455,538.757,308.6,166260.425,93232.99116399999
124,20210807,Emb3,SMPD3MO,FOV3,0003-1144-1228,538.289,438.898,236254.081,163290.083628
125,20210807,Emb3,SMPD3MO,FOV3,0003-0979-0972,1034.975,219.27200000000002,226940.785,86651.99370000002
126,20210807,Emb3,SMPD3MO,FOV3,0003-1299-0978,1324.6670000000001,270.195,357918.36,178362.39748399996
127,20210807,Emb3,SMPD3MO,FOV3,0003-1431-0673,608.107,263.996,160537.97199999998,78110.28436399998
128,20210807,Emb3,SMPD3MO,FOV3,0003-1159-1672,674.88,204.952,138318.406,46839.77175999999
129,20210807,Emb7,SMPD3FLAG,FOV2,0003-2130-2224,1548.287,220.658,341642.51399999997,161369.26544199997
130,20210807,Emb7,SMPD3FLAG,FOV2,0003-1410-2304,1128.326,695.638,784906.4809999999,653530.9715159999
131,20210807,Emb7,SMPD3FLAG,FOV2,0003-1545-1591,750.956,312.991,235042.25100000002,147605.44009600003
132,20210807,Emb7,SMPD3FLAG,FOV2,0003-1095-1950,1255.0439999999999,943.23,1183794.723,1037664.929904
133,20210807,Emb7,SMPD3FLAG,FOV2,0003-0618-1993,1492.3239999999998,388.98400000000004,580490.069,406732.816384
134,20210807,Emb7,SMPD3FLAG,FOV2,0003-0895-1278,1279.397,865.693,1107564.326,958599.0157019999
135,20210807,Emb7,SMPD3FLAG,FOV2,0003-0922-0927,1107.278,371.01199999999994,410813.783,281888.976348
136,20210807,Emb7,SMPD3FLAG,FOV2,0003-1167-1306,690.296,529.72,365663.581,285289.65653599997
137,20210807,Emb7,SMPD3FLAG,FOV2,0003-1459-0774,673.085,774.132,521057.026,442687.04711000004
138,20210807,Emb7,SMPD3FLAG,FOV2,0003-1161-0892,1410.759,413.00800000000004,582654.697,418394.383594
139,20210807,Emb7,SMPD3FLAG,FOV2,0003-1756-1014,943.2639999999999,345.579,325971.965,216143.96442400003
140,20210807,Emb7,SMPD3FLAG,FOV2,0003-2268-0864,1868.4189999999999,502.751,939350.522,721803.024154
141,20210807,Emb7,SMPD3FLAG,FOV2,0003-2479-0261,972.768,477.18,464185.039,350921.769688
142,20210807,Emb7,SMPD3FLAG,FOV2,0003-0643-0781,684.949,306.139,209689.843,129938.491134
143,20210807,Emb7,SMPD3FLAG,FOV2,0003-0334-1450,855.7280000000001,799.95,684539.382,584903.548048
144,20210807,Emb7,SMPD3FLAG,FOV2,0003-0157-1227,538.406,794.8810000000001,427968.356,365279.591796
145,20210807,Emb7,SMPD3FLAG,FOV2,0003-0255-1114,796.681,325.589,259390.48899999997,166629.73344599997
146,20210807,Emb7,SMPD3FLAG,FOV2,0003-0196-2247,593.901,423.945,251781.391,182631.121966
147,20210807,Emb7,SMPD3FLAG,FOV2,0003-0543-1260,696.618,589.13,410398.57,329288.549788
148,20210807,Emb7,SMPD3FLAG,FOV2,0003-0378-0685,694.628,494.349,343388.326,262510.009448
149,20210807,Emb1,ControlMO,FOV1,0003-0501-2238,1249.932,350.333,437891.982,288640.10174400004
150,20210807,Emb1,ControlMO,FOV1,0003-0553-1969,569.627,335.53,191126.983,123108.96218400002
151,20210807,Emb1,ControlMO,FOV1,0003-1087-2335,1031.229,375.86699999999996,387604.786,264467.793568
152,20210807,Emb1,ControlMO,FOV1,0003-0949-1272,1236.624,527.6759999999999,652536.894,504874.095408
153,20210807,Emb1,ControlMO,FOV1,0003-0186-1257,924.492,233.67,216026.492,105634.75126400002
154,20210807,Emb1,ControlMO,FOV1,0003-0775-1507,1707.7089999999998,473.846,809191.132,605277.0157280001
155,20210807,Emb1,ControlMO,FOV1,0003-1542-1221,1036.693,495.009,513172.27200000006,389382.83425600006
156,20210807,Emb1,ControlMO,FOV1,0003-1624-0955,1158.741,285.315,330606.575,192243.62967200004
157,20210807,Emb1,ControlMO,FOV1,0003-2164-0666,1365.15,556.987,760370.281,597360.4498
158,20210807,Emb6,SMPD3FLAG,FOV3,0003-1680-1918,1878.02,268.291,503855.777,262952.7615
159,20210807,Emb6,SMPD3FLAG,FOV3,0003-1851-1608,1906.665,307.26099999999997,585844.6479999999,341267.1951249999
160,20210807,Emb6,SMPD3FLAG,FOV3,0003-1941-1203,1846.604,337.18800000000005,622651.928,385778.7999
161,20210807,Emb6,SMPD3FLAG,FOV3,0003-2031-2328,1208.681,475.67699999999996,574941.8539999999,419898.2987249999
162,20210807,Emb6,SMPD3FLAG,FOV3,0003-1183-1908,725.7710000000001,615.724,446874.166,353775.890975
163,20210807,Emb6,SMPD3FLAG,FOV3,0003-1083-1486,1120.911,601.811,674576.6390000001,530791.780475
164,20210807,Emb6,SMPD3FLAG,FOV3,0003-1339-1267,804.955,497.806,400711.481,297455.87837500003
165,20210807,Emb6,SMPD3FLAG,FOV3,0003-2071-0270,2353.944,361.95099999999996,852012.079,550059.9124
166,20210807,Emb6,SMPD3FLAG,FOV3,0003-1848-0738,1367.479,357.468,488829.23799999995,313415.86927499995
167,20210807,Emb6,SMPD3FLAG,FOV3,0003-0274-1707,1188.973,424.29400000000004,504473.523,351958.011425
168,20210807,Emb6,SMPD3FLAG,FOV3,0003-0229-0402,888.627,340.725,302777.589,188788.96057499998
169,20210807,Emb6,SMPD3FLAG,FOV3,0003-1032-0178,631.327,492.55,310959.99600000004,229976.52507500004
170,20210807,Emb6,SMPD3FLAG,FOV3,0003-1282-0471,689.827,394.56199999999995,272179.381,183691.822575
171,20210807,Emb6,SMPD3FLAG,FOV3,0003-1329-0873,596.984,1293.7160000000001,772327.823,695749.7004
172,20210807,Emb6,SMPD3FLAG,FOV3,0003-1611-1056,1514.0220000000002,231.507,350506.31799999997,156295.14594999995
173,20210807,Emb10,SMPD3MO;SMPD3FLAG,FOV4,0003-0997-2344,1023.7360000000001,151.484,155079.921,77423.40298399999
174,20210807,Emb10,SMPD3MO;SMPD3FLAG,FOV4,0003-0840-1596,838.673,426.185,357430.42799999996,293812.04891199997
175,20210807,Emb10,SMPD3MO;SMPD3FLAG,FOV4,0003-0778-1342,1174.767,440.588,517587.93299999996,428474.80744799995
176,20210807,Emb10,SMPD3MO;SMPD3FLAG,FOV4,0003-1123-0966,526.698,198.011,104291.771,64338.56751199999
177,20210807,Emb10,SMPD3MO;SMPD3FLAG,FOV4,0003-1504-1716,973.977,128.067,124734.121,50852.121688
178,20210807,Emb10,SMPD3MO;SMPD3FLAG,FOV4,0003-1423-1420,595.384,218.43599999999998,130053.34199999999,84889.89329599998
179,20210807,Emb10,SMPD3MO;SMPD3FLAG,FOV4,0003-1579-1395,749.967,330.30199999999996,247715.678,190826.181248
180,20210807,Emb10,SMPD3MO;SMPD3FLAG,FOV4,0003-1611-1125,1106.7839999999999,219.065,242457.48,158501.272896
181,20210807,Emb10,SMPD3MO;SMPD3FLAG,FOV4,0003-2269-1183,997.2760000000001,245.545,244876.22100000002,169226.852744
182,20210807,Emb10,SMPD3MO;SMPD3FLAG,FOV4,0003-2007-0979,738.948,181.826,134360.107,78306.46751199997
183,20210807,Emb10,SMPD3MO;SMPD3FLAG,FOV4,0003-1990-0682,1070.06,158.635,169748.68,88578.20863999998
184,20210807,Emb10,SMPD3MO;SMPD3FLAG,FOV4,0003-2266-0895,581.725,246.737,143533.24599999998,99405.91439999998
185,20210807,Emb10,SMPD3MO;SMPD3FLAG,FOV4,0003-2436-1066,785.52,252.5,198343.685,138757.27988
186,20210807,Emb10,SMPD3MO;SMPD3FLAG,FOV4,0003-0657-0772,1208.213,222.173,268431.966,176781.760672
187,20210807,Emb10,SMPD3MO;SMPD3FLAG,FOV3,0003-0580-1719,1255.981,123.32799999999999,154896.979,52397.625571
188,20210807,Emb10,SMPD3MO;SMPD3FLAG,FOV3,0003-2044-2355,1704.5870000000002,215.25099999999998,366914.87899999996,227805.23851699996
189,20210807,Emb10,SMPD3MO;SMPD3FLAG,FOV3,0003-2001-1566,1487.914,190.173,282960.856,161533.68237400003
190,20210807,Emb10,SMPD3MO;SMPD3FLAG,FOV3,0003-2304-1156,1195.685,283.925,339484.50700000004,241905.84983500006
191,20210807,Emb10,SMPD3MO;SMPD3FLAG,FOV3,0003-0823-1207,1385.8339999999998,695.679,964095.968,850999.441094
192,20210807,Emb10,SMPD3MO;SMPD3FLAG,FOV3,0003-0603-1161,1043.756,480.684,501717.439,416537.555596
193,20210807,Emb10,SMPD3MO;SMPD3FLAG,FOV3,0003-0444-0964,640.615,599.056,383764.345,331484.39546499995
194,20210807,Emb10,SMPD3MO;SMPD3FLAG,FOV3,0003-0357-0877,619.385,360.05699999999996,223013.733,172466.342535
195,20210807,Emb10,SMPD3MO;SMPD3FLAG,FOV3,0003-0199-1129,816.585,314.82599999999996,257082.15300000002,190441.467735
196,20210807,Emb2,SMPD3MO,FOV1,0003-0682-1641,737.7130000000001,316.493,233481.164,140684.24572999997
